First Investment Day,Last Investment Day,Return (%)
1935-12-23,1965-12-10,7219.16911368126
1936-01-20,1966-01-11,7595.832488899487
1936-02-19,1966-02-10,7684.37484599415
1936-03-20,1966-03-11,6488.7825855321435
1936-04-20,1966-04-11,7146.596336139674
1936-05-19,1966-05-11,6094.875435272533
1936-06-18,1966-06-10,5895.210828366185
1936-07-20,1966-07-08,6124.736364519602
1936-08-17,1966-08-09,5264.7189413207
1936-09-16,1966-09-08,3916.108124710297
1936-10-16,1966-10-07,3454.5479465259787
1936-11-16,1966-11-07,4639.044913212318
1936-12-15,1966-12-07,4799.479152930871
1937-01-14,1967-01-06,4869.579889300478
1937-02-15,1967-02-03,5856.057192622437
1937-03-15,1967-03-07,6008.835282987408
1937-04-14,1967-04-06,6373.278638814208
1937-05-14,1967-05-05,7374.426010873976
1937-06-14,1967-06-05,6008.079584949502
1937-07-13,1967-07-05,6614.4680395525
1937-08-12,1967-08-04,7634.948096749539
1937-09-13,1967-09-01,7118.289153596689
1937-10-11,1967-10-03,7812.844745857791
1937-11-10,1967-11-02,6773.47218107298
1937-12-10,1967-12-01,7230.487385280677
1938-01-10,1967-12-29,7680.2344737786525
1938-02-08,1968-01-31,6671.693399625019
1938-03-10,1968-03-01,5954.737294246399
1938-04-11,1968-03-29,6133.692754469534
1938-05-09,1968-04-30,7669.181367988169
1938-06-08,1968-05-29,7733.885371848538
1938-07-08,1968-06-28,8069.474573454345
1938-08-08,1968-07-29,7557.190488297641
1938-09-06,1968-08-27,7801.518720362557
1938-10-06,1968-09-27,8633.943404350788
1938-11-07,1968-10-25,9090.981855765503
1938-12-05,1968-11-26,9891.67911487198
1939-01-04,1968-12-26,9270.999041063158
1939-02-03,1969-01-24,8505.21173813173
1939-03-06,1969-02-24,7544.3932211219135
1939-04-04,1969-03-26,7930.642961777448
1939-05-04,1969-04-25,8191.447969639812
1939-06-05,1969-05-23,8851.319940524922
1939-07-03,1969-06-24,7057.875938792171
1939-08-02,1969-07-24,6043.579361107216
1939-09-01,1969-08-22,6620.435237102017
1939-10-02,1969-09-22,6503.708874509651
1939-10-31,1969-10-22,6935.105653769572
1939-11-30,1969-11-21,6174.450868571949
1940-01-02,1969-12-19,5551.502330932867
1940-01-29,1970-01-20,5242.83230524275
1940-02-28,1970-02-19,4837.389181613053
1940-03-29,1970-03-20,4685.523030144314
1940-04-29,1970-04-20,4451.533344126481
1940-05-28,1970-05-20,2729.1520923578128
1940-06-27,1970-06-19,3045.7457907270727
1940-07-29,1970-07-17,3063.835828588866
1940-08-26,1970-08-18,2847.7364807638633
1940-09-25,1970-09-17,3556.473639823085
1940-10-25,1970-10-16,3782.323922287953
1940-11-25,1970-11-16,3603.9892467233253
1940-12-24,1970-12-16,4488.470339366844
1941-01-23,1971-01-15,4958.461666745606
1941-02-24,1971-02-12,5828.548805869327
1941-03-24,1971-03-16,6250.928571765283
1941-04-23,1971-04-15,6624.805991340656
1941-05-23,1971-05-14,6271.452769528967
1941-06-23,1971-06-14,5794.618229006879
1941-07-22,1971-07-14,5520.568043339376
1941-08-21,1971-08-13,4874.402245727311
1941-09-22,1971-09-10,5548.396644167824
1941-10-20,1971-10-12,5344.48554376288
1941-11-19,1971-11-11,4137.329150211347
1941-12-19,1971-12-10,4870.845164815909
1942-01-19,1972-01-10,5634.326161843553
1942-02-17,1972-02-09,5902.168591317902
1942-03-19,1972-03-10,6255.623182801684
1942-04-20,1972-04-07,6309.579226918235
1942-05-18,1972-05-09,5285.206089125958
1942-06-17,1972-06-08,5473.489266613033
1942-07-17,1972-07-07,5508.159339018616
1942-08-17,1972-08-07,5640.672319876179
1942-09-15,1972-09-06,5468.562296400558
1942-10-15,1972-10-06,5146.417626532591
1942-11-16,1972-11-03,5680.691287146893
1942-12-14,1972-12-05,6048.771852903834
1943-01-13,1973-01-04,6172.8816465881255
1943-02-15,1973-02-02,5278.6199260701815
1943-03-15,1973-03-05,4938.266881001679
1943-04-13,1973-04-04,4345.8944449652845
1943-05-13,1973-05-04,4523.935119390438
1943-06-14,1973-06-01,3618.8908886770996
1943-07-12,1973-07-03,3329.0885832494896
1943-08-11,1973-08-02,3765.352220395502
1943-09-10,1973-08-31,3454.632719476586
1943-10-11,1973-10-01,3803.1699463136483
1943-11-09,1973-10-31,3756.9082545981587
1943-12-09,1973-11-30,2497.8493988485375
1944-01-10,1973-12-28,2537.562612819775
1944-02-07,1974-01-29,2354.4251511017324
1944-03-08,1974-02-28,2311.1658179703736
1944-04-10,1974-03-29,2100.402703439745
1944-05-08,1974-04-29,1791.4347016147922
1944-06-06,1974-05-29,1564.790534682917
1944-07-06,1974-06-28,1478.4959927782184
1944-08-07,1974-07-26,1253.6135791131394
1944-09-05,1974-08-27,740.5432619675053
1944-10-04,1974-09-26,565.360446542438
1944-11-03,1974-10-25,650.5357492218469
1944-12-04,1974-11-25,588.4463847991167
1945-01-02,1974-12-24,516.1297379566387
1945-02-01,1975-01-24,683.5134604963007
1945-03-05,1975-02-21,1012.9079015005493
1945-04-02,1975-03-25,968.9107069922674
1945-05-02,1975-04-24,1108.6851939548205
1945-06-01,1975-05-23,1287.4420601656266
1945-07-02,1975-06-23,1409.3645134267595
1945-07-31,1975-07-23,1242.1379623833554
1945-08-30,1975-08-22,976.4573497591343
1945-10-01,1975-09-19,1011.5634973996666
1945-10-29,1975-10-21,1191.7296442051795
1945-11-28,1975-11-20,1137.6479609748878
1945-12-28,1975-12-19,1090.236818921383
1946-01-28,1976-01-19,1494.0750291519485
1946-02-26,1976-02-18,1557.664105243539
1946-03-28,1976-03-19,1572.1043912424043
1946-04-29,1976-04-15,1558.6840291994004
1946-05-27,1976-05-18,1573.4964370387893
1946-06-26,1976-06-17,1676.99543253938
1946-07-26,1976-07-16,1719.40715055296
1946-08-26,1976-08-16,1692.25422113123
1946-09-24,1976-09-15,1667.3356960087951
1946-10-24,1976-10-15,1473.0196573289402
1946-11-25,1976-11-12,1374.4683912964715
1946-12-23,1976-12-14,1613.239791178901
1947-01-22,1977-01-13,1545.3057620792022
1947-02-21,1977-02-11,1340.6516628074157
1947-03-24,1977-03-14,1373.261756449227
1947-04-22,1977-04-13,1297.7196245156506
1947-05-22,1977-05-13,1227.1051243798984
1947-06-23,1977-06-10,1172.6246801124446
1947-07-21,1977-07-12,1188.0382064278488
1947-08-20,1977-08-11,1119.2511617117373
1947-09-19,1977-09-09,1034.2864699272736
1947-10-20,1977-10-10,990.4562735182012
1947-11-18,1977-11-09,880.9131149739087
1947-12-18,1977-12-09,881.1255158145988
1948-01-19,1978-01-06,802.1341311106914
1948-02-16,1978-02-07,748.307413302824
1948-03-17,1978-03-09,661.9992650812632
1948-04-16,1978-04-07,699.7488472963039
1948-05-17,1978-05-08,844.3878107350853
1948-06-15,1978-06-07,943.6392425918572
1948-07-15,1978-07-07,774.1604807445732
1948-08-16,1978-08-04,1025.6004497072863
1948-09-13,1978-09-05,1022.0689000803286
1948-10-13,1978-10-05,956.824889738151
1948-11-12,1978-11-03,733.846851639329
1948-12-13,1978-12-04,707.5000289222538
1949-01-11,1979-01-03,723.7278842613681
1949-02-10,1979-02-02,748.4481103180357
1949-03-14,1979-03-02,659.0036644285344
1949-04-11,1979-04-03,766.5444440546923
1949-05-11,1979-05-03,726.0045147294272
1949-06-10,1979-06-01,640.2072987177671
1949-07-11,1979-07-02,670.7842193675984
1949-08-09,1979-08-01,689.6365725140331
1949-09-08,1979-08-31,784.8446691482116
1949-10-10,1979-09-28,752.5383255070889
1949-11-07,1979-10-30,579.6508929108996
1949-12-07,1979-11-29,638.2022518058396
1950-01-06,1979-12-28,635.5346901306037
1950-02-06,1980-01-28,759.1279230359197
1950-03-07,1980-02-27,679.1740584416834
1950-04-06,1980-03-28,436.54375498029907
1950-05-08,1980-04-25,490.6845170100012
1950-06-05,1980-05-27,583.1831229920197
1950-07-05,1980-06-26,652.8130253939265
1950-08-04,1980-07-25,717.6651268828398
1950-09-05,1980-08-25,779.9337580769526
1950-10-03,1980-09-24,863.5796343744823
1950-11-02,1980-10-24,821.1192021954728
1950-12-04,1980-11-21,999.8289035324797
1951-01-02,1980-12-23,875.3272666445109
1951-01-31,1981-01-22,761.6445121439526
1951-03-02,1981-02-20,659.0758406609203
1951-04-02,1981-03-23,812.5211271390265
1951-05-01,1981-04-22,759.2472367414513
1951-05-31,1981-05-22,704.3847741515855
1951-07-02,1981-06-19,685.938792283215
1951-07-30,1981-07-21,611.057545100492
1951-08-29,1981-08-20,632.9769206777526
1951-09-28,1981-09-18,402.0211741848522
1951-10-29,1981-10-19,425.5379545425974
1951-11-27,1981-11-18,429.32673617863736
1951-12-27,1981-12-18,464.93522543352645
1952-01-28,1982-01-15,354.7144246275885
1952-02-25,1982-02-16,319.283886419047
1952-03-26,1982-03-18,268.95047107711963
1952-04-25,1982-04-16,328.92698232624593
1952-05-26,1982-05-17,316.5603702850476
1952-06-24,1982-06-16,229.57567106586234
1952-07-24,1982-07-16,242.08836851330457
1952-08-25,1982-08-13,173.67154453898291
1952-09-22,1982-09-14,339.8564628912554
1952-10-22,1982-10-14,457.3760762529229
1952-11-21,1982-11-12,495.7666738771182
1952-12-22,1982-12-13,482.8510223334416
1953-01-20,1983-01-12,553.5998607179937
1953-02-19,1983-02-11,550.3704714025298
1953-03-23,1983-03-11,580.7925389018966
1953-04-20,1983-04-12,628.8277568012239
1953-05-20,1983-05-12,729.5426460468208
1953-06-19,1983-06-10,685.5775509565691
1953-07-20,1983-07-11,739.5077812004978
1953-08-18,1983-08-10,620.0518757345027
1953-09-17,1983-09-09,671.6419064194683
1953-10-19,1983-10-07,694.6831580211156
1953-11-16,1983-11-08,553.5464235221474
1953-12-16,1983-12-08,573.2449365561808
1954-01-15,1984-01-06,600.2972521404668
1954-02-15,1984-02-06,452.545404475471
1954-03-16,1984-03-07,399.31414788155934
1954-04-15,1984-04-06,391.94929240873455
1954-05-17,1984-05-04,412.6923534010906
1954-06-14,1984-06-05,350.9946479330713
1954-07-14,1984-07-05,330.68298524472266
1954-08-13,1984-08-03,403.0335536316757
1954-09-13,1984-08-31,432.13450427638946
1954-10-12,1984-10-03,380.6131509559987
1954-11-11,1984-11-02,413.9758095472252
1954-12-13,1984-11-30,371.19879673639116
1955-01-10,1984-12-31,395.1248674131451
1955-02-09,1985-01-31,502.4971698766136
1955-03-11,1985-03-01,529.0599270458013
1955-04-11,1985-04-01,499.1155126592591
1955-05-10,1985-05-01,463.03447948338993
1955-06-09,1985-05-31,566.930449159426
1955-07-11,1985-06-28,581.5083338252722
1955-08-08,1985-07-30,554.4363453572541
1955-09-07,1985-08-29,536.8933717784186
1955-10-07,1985-09-26,456.7515509855558
1955-11-07,1985-10-28,510.4897958871968
1955-12-06,1985-11-27,657.4756042352076
1956-01-05,1985-12-27,730.320118128473
1956-02-06,1986-01-24,682.2528438806155
1956-03-05,1986-02-25,884.3426295917293
1956-04-04,1986-03-27,1083.7864791005954
1956-05-04,1986-04-25,1118.4630129237648
1956-06-04,1986-05-23,1090.0447981163238
1956-07-03,1986-06-25,1187.424392718551
1956-08-02,1986-07-25,1040.7556266937609
1956-09-04,1986-08-22,1175.7843117690795
1956-10-01,1986-09-23,943.9131419983387
1956-10-31,1986-10-23,985.1321187050697
1956-11-30,1986-11-21,1061.0440829745914
1956-12-31,1986-12-22,1086.9767625368388
1957-01-29,1987-01-21,1363.3237494538105
1957-02-28,1987-02-20,1644.820952943562
1957-04-01,1987-03-20,1843.3782160896487
1957-04-29,1987-04-21,1715.1846138526234
1957-05-29,1987-05-21,1456.367064398294
1957-06-28,1987-06-19,1920.757162536069
1957-07-29,1987-07-20,1984.9001722766204
1957-08-27,1987-08-19,2351.8615993565954
1957-09-26,1987-09-18,2001.0813144390884
1957-10-28,1987-10-16,1372.27947505369
1957-11-25,1987-11-17,551.7118520211106
1957-12-26,1987-12-17,527.1029651863697
1958-01-24,1988-01-15,568.1822503637957
1958-02-24,1988-02-12,598.1156312475313
1958-03-25,1988-03-16,674.0192875686172
1958-04-24,1988-04-15,580.1657687392819
1958-05-26,1988-05-13,545.6541496783208
1958-06-23,1988-06-14,669.6454188957828
1958-07-23,1988-07-14,622.0382750035901
1958-08-22,1988-08-12,550.7601176187559
1958-09-22,1988-09-12,569.4358851837859
1958-10-21,1988-10-12,617.6166184134332
1958-11-20,1988-11-11,561.3086415511002
1958-12-22,1988-12-09,622.931839937881
1959-01-19,1989-01-10,642.1640086217456
1959-02-18,1989-02-09,765.6601876829011
1959-03-20,1989-03-10,728.2076363018995
1959-04-20,1989-04-10,755.047412382299
1959-05-19,1989-05-10,823.6699059929709
1959-06-18,1989-06-09,1015.0524865321513
1959-07-20,1989-07-07,985.3963399406521
1959-08-17,1989-08-08,1236.6869612180085
1959-09-16,1989-09-07,1213.1006529855208
1959-10-16,1989-10-06,1321.3398090452104
1959-11-16,1989-11-06,1003.6266047436989
1959-12-15,1989-12-06,1157.3663496259321
1960-01-14,1990-01-05,1184.6309257284188
1960-02-15,1990-02-02,950.6452219974067
1960-03-14,1990-03-06,1006.4022684220236
1960-04-13,1990-04-05,1020.2150743791954
1960-05-13,1990-05-04,985.1971301643258
1960-06-13,1990-06-04,1270.3113003531357
1960-07-12,1990-07-03,1177.0028003547634
1960-08-11,1990-08-03,1005.4262510988776
1960-09-12,1990-08-31,785.145764974067
1960-10-10,1990-10-02,709.6882399722681
1960-11-09,1990-11-01,632.1902732402239
1960-12-09,1990-11-30,734.4713538855922
1961-01-09,1990-12-31,787.9686485926554
1961-02-07,1991-01-30,860.9413875448951
1961-03-09,1991-03-01,1112.5814683852502
1961-04-10,1991-03-28,1150.1166153202473
1961-05-08,1991-04-30,1136.4530619290053
1961-06-07,1991-05-30,1241.4651363781484
1961-07-07,1991-06-28,1072.244025159317
1961-08-07,1991-07-29,1178.1315593841143
1961-09-05,1991-08-28,1301.5683233359725
1961-10-05,1991-09-27,1181.7403212241397
1961-11-06,1991-10-25,1154.1596498592094
1961-12-04,1991-11-26,1079.5314872387876
1962-01-03,1991-12-26,1336.3075262900131
1962-02-02,1992-01-24,1439.5610091113053
1962-03-05,1992-02-24,1392.3857978962933
1962-04-03,1992-03-25,1331.9189437807686
1962-05-03,1992-04-24,1332.3492863232946
1962-06-04,1992-05-22,1375.365926262128
1962-07-02,1992-06-23,1254.3805248695035
1962-08-01,1992-07-23,1317.7523793870546
1962-08-31,1992-08-21,1339.299852249546
1962-10-01,1992-09-21,1387.7069955017519
1962-10-30,1992-10-21,1311.2924181664728
1962-11-29,1992-11-20,1402.2833789025444
1962-12-31,1992-12-18,1544.9551906479683
1963-01-28,1993-01-19,1460.5544073780502
1963-02-27,1993-02-18,1410.7596464091687
1963-03-29,1993-03-19,1590.558006368687
1963-04-29,1993-04-19,1542.4658801059654
1963-05-28,1993-05-19,1529.0344498290015
1963-06-27,1993-06-18,1474.4176608066118
1963-07-29,1993-07-16,1482.847647699917
1963-08-26,1993-08-17,1548.6690900792091
1963-09-25,1993-09-16,1605.985525026038
1963-10-25,1993-10-15,1706.7814251395253
1963-11-26,1993-11-15,1629.458916728308
1963-12-24,1993-12-15,1596.3106186116054
1964-01-23,1994-01-14,1731.131230374526
1964-02-24,1994-02-11,1662.9269092596267
1964-03-23,1994-03-15,1615.8075604819164
1964-04-22,1994-04-14,1383.7418988306438
1964-05-22,1994-05-13,1350.7228593858708
1964-06-22,1994-06-13,1493.1373261371355
1964-07-21,1994-07-13,1377.0968887267682
1964-08-20,1994-08-12,1503.0526056379508
1964-09-21,1994-09-09,1558.383839048776
1964-10-19,1994-10-11,1520.3649221501203
1964-11-18,1994-11-10,1494.9733532211992
1964-12-18,1994-12-09,1312.5766705592628
1965-01-18,1995-01-09,1439.963106404544
1965-02-16,1995-02-08,1644.5796954631326
1965-03-18,1995-03-10,1727.4746868759064
1965-04-19,1995-04-07,1912.7548117633858
1965-05-17,1995-05-09,2113.5374878045877
1965-06-16,1995-06-08,2213.769899151303
1965-07-16,1995-07-07,2523.5537887747364
1965-08-16,1995-08-07,2559.295639551482
1965-09-14,1995-09-06,2692.251793213978
1965-10-14,1995-10-06,2863.086880357139
1965-11-15,1995-11-03,2972.0978156394553
1965-12-13,1995-12-05,3396.916009868103
1966-01-12,1996-01-04,3377.071378649003
1966-02-11,1996-02-02,3664.382239305931
1966-03-14,1996-03-04,3908.3338008640944
1966-04-12,1996-04-03,3963.285441261635
1966-05-12,1996-05-03,3680.156755321573
1966-06-13,1996-05-31,4169.642055533133
1966-07-11,1996-07-02,4218.940650360853
1966-08-10,1996-08-01,3734.2786141182287
1966-09-09,1996-08-30,3752.2442504631117
1966-10-10,1996-09-30,4375.8655952240315
1966-11-09,1996-10-30,4604.738607361946
1966-12-08,1996-11-29,5780.567325267346
1967-01-09,1996-12-27,5716.896457192211
1967-02-06,1997-01-28,5852.542649762824
1967-03-08,1997-02-27,6516.248923803676
1967-04-07,1997-03-27,5945.508223716601
1967-05-08,1997-04-28,5849.563096011527
1967-06-06,1997-05-28,7642.966423992279
1967-07-06,1997-06-27,8704.655141264599
1967-08-07,1997-07-25,10229.065838018569
1967-09-05,1997-08-26,9295.264758903695
1967-10-04,1997-09-25,9971.638102530884
1967-11-03,1997-10-24,10004.132933820676
1967-12-04,1997-11-24,9790.120230592365
1968-01-02,1997-12-24,9278.58778015205
1968-02-01,1998-01-23,9927.455866282555
1968-03-04,1998-02-20,12441.962566977116
1968-04-01,1998-03-24,15094.640709894486
1968-05-01,1998-04-23,15568.638263538127
1968-05-31,1998-05-22,15078.205768893657
1968-07-01,1998-06-22,14635.886111418095
1968-07-30,1998-07-22,17100.621687853723
1968-08-29,1998-08-21,13452.620092369232
1968-09-30,1998-09-18,10757.127299934209
1968-10-28,1998-10-20,11918.537445610691
1968-11-27,1998-11-19,15067.71206362985
1968-12-27,1998-12-18,16289.788508051277
1969-01-27,1999-01-15,18467.92961085659
1969-02-25,1999-02-17,17382.20488311912
1969-03-27,1999-03-19,20569.90678693508
1969-04-28,1999-04-16,21272.032542256573
1969-05-26,1999-05-18,21692.922820560274
1969-06-25,1999-06-17,21763.948669134996
1969-07-25,1999-07-16,25684.38618249337
1969-08-25,1999-08-16,20912.564634717903
1969-09-23,1999-09-15,20062.77214092666
1969-10-23,1999-10-15,16715.631615069906
1969-11-24,1999-11-12,23197.0355157876
1969-12-22,1999-12-14,23346.566630888858
1970-01-21,2000-01-13,25385.723850943898
1970-02-20,2000-02-11,21849.695502029102
1970-03-23,2000-03-13,21323.487320416636
1970-04-21,2000-04-12,24933.28713181078
1970-05-21,2000-05-12,21935.702196752027
1970-06-22,2000-06-09,23135.603999085757
1970-07-20,2000-07-11,23896.817462969393
1970-08-19,2000-08-10,22584.856279495318
1970-09-18,2000-09-08,23927.51018401967
1970-10-19,2000-10-09,19491.321542105063
1970-11-17,2000-11-08,19339.508298517023
1970-12-17,2000-12-08,17341.97729839549
1971-01-18,2001-01-05,14351.091494433922
1971-02-16,2001-02-06,16078.087923745437
1971-03-17,2001-03-08,12972.958756347962
1971-04-16,2001-04-06,8845.934017236143
1971-05-17,2001-05-07,12257.387794290724
1971-06-15,2001-06-06,12313.639240822162
1971-07-15,2001-07-06,10020.46528819704
1971-08-16,2001-08-03,10517.34452762824
1971-09-13,2001-09-04,8424.04129751532
1971-10-13,2001-10-04,6870.5630082217585
1971-11-12,2001-11-02,7116.660411368376
1971-12-13,2001-12-03,7908.967369367567
1972-01-11,2002-01-02,8358.552102688856
1972-02-10,2002-02-01,7578.465649906666
1972-03-13,2002-03-01,7674.32255778443
1972-04-10,2002-04-02,7708.944045892471
1972-05-10,2002-05-02,6610.890647992475
1972-06-09,2002-05-31,6211.618820656437
1972-07-10,2002-07-01,4529.5374597708405
1972-08-08,2002-07-31,3589.5872359457526
1972-09-07,2002-08-30,3527.972118826661
1972-10-09,2002-09-27,2503.705666450106
1972-11-06,2002-10-29,2940.5135886270914
1972-12-06,2002-11-27,3504.387375997272
1973-01-05,2002-12-27,2789.802218952766
1973-02-05,2003-01-27,2481.552012452582
1973-03-06,2003-02-26,2271.307655926074
1973-04-05,2003-03-28,2538.2922242040877
1973-05-07,2003-04-25,2836.29362093412
1973-06-04,2003-05-27,3346.790495388212
1973-07-05,2003-06-26,3692.190815696382
1973-08-03,2003-07-25,3799.1049537509666
1973-09-04,2003-08-25,3713.28147032039
1973-10-02,2003-09-24,3857.891250618647
1973-11-01,2003-10-24,4056.9727671132378
1973-12-03,2003-11-21,4105.338944477224
1973-12-31,2003-12-23,4858.2984927271045
1974-01-30,2004-01-22,5493.292168814802
1974-03-01,2004-02-20,5421.809718259475
1974-04-01,2004-03-22,4691.169377983521
1974-04-30,2004-04-21,5049.206254354728
1974-05-30,2004-05-21,4592.46939670581
1974-07-01,2004-06-18,5055.488582359534
1974-07-29,2004-07-20,4693.945824333542
1974-08-28,2004-08-19,4418.110561443783
1974-09-27,2004-09-17,4828.447942162805
1974-10-28,2004-10-18,4482.314168770993
1974-11-26,2004-11-17,5262.805198333091
1974-12-26,2004-12-17,5304.951579904395
1975-01-27,2005-01-14,5016.889896201046
1975-02-24,2005-02-15,5234.148922738791
1975-03-26,2005-03-17,4884.940484488312
1975-04-25,2005-04-15,4226.450128873214
1975-05-27,2005-05-16,4408.8629854228575
1975-06-24,2005-06-15,4833.517146402355
1975-07-24,2005-07-15,5044.660967465094
1975-08-25,2005-08-12,5012.2577710452315
1975-09-22,2005-09-13,4939.558006698665
1975-10-22,2005-10-13,4209.606689205999
1975-11-21,2005-11-11,4789.203298165398
1975-12-22,2005-12-12,5031.191015098644
1976-01-20,2006-01-11,5350.904959465127
1976-02-19,2006-02-10,4949.080970631148
1976-03-22,2006-03-10,5063.866876073341
1976-04-19,2006-04-11,5067.352454623472
1976-05-19,2006-05-11,5239.742491665678
1976-06-18,2006-06-09,4534.759206298579
1976-07-19,2006-07-10,4633.787807522129
1976-08-17,2006-08-09,4553.334971871879
1976-09-16,2006-09-08,4870.064276401997
1976-10-18,2006-10-06,5419.102842237084
1976-11-15,2006-11-07,5772.699064810189
1976-12-15,2006-12-07,6006.459854383406
1977-01-14,2007-01-05,5978.602264073317
1977-02-14,2007-02-05,6402.305907906083
1977-03-15,2007-03-07,5585.900843899357
1977-04-14,2007-04-05,6147.700581629354
1977-05-16,2007-05-04,6891.4270612884675
1977-06-13,2007-06-05,7140.578394500226
1977-07-13,2007-07-05,6939.475025052819
1977-08-12,2007-08-03,5611.7151581465505
1977-09-12,2007-08-31,5970.824017307406
1977-10-11,2007-10-03,6664.738727132752
1977-11-10,2007-11-02,6127.673480532921
1977-12-12,2007-11-30,5623.573880846972
1978-01-09,2007-12-31,5356.1610022004525
1978-02-08,2008-01-31,4263.972665934012
1978-03-10,2008-02-29,3708.0517794906086
1978-04-10,2008-03-31,3492.8677519119956
1978-05-09,2008-04-30,3918.7947003419267
1978-06-08,2008-05-30,3952.682987604492
1978-07-10,2008-06-27,2903.3872298937736
1978-08-07,2008-07-29,2707.758947599719
1978-09-06,2008-08-28,2886.308064585994
1978-10-06,2008-09-26,2192.193110401519
1978-11-06,2008-10-27,546.1796658762671
1978-12-05,2008-11-26,528.638933710308
1979-01-04,2008-12-26,449.8347018070702
1979-02-05,2009-01-23,353.8180938607495
1979-03-05,2009-02-24,243.99718001488742
1979-04-04,2009-03-26,298.9989515265515
1979-05-04,2009-04-24,329.90280314770524
1979-06-04,2009-05-22,345.8435248054884
1979-07-03,2009-06-24,352.01318065798324
1979-08-02,2009-07-24,462.7363711956905
1979-09-04,2009-08-21,531.5946848509625
1979-10-01,2009-09-22,604.5229368111494
1979-10-31,2009-10-22,642.7249654246771
1979-11-30,2009-11-20,615.9238734086574
1979-12-31,2009-12-21,643.9319686595775
1980-01-29,2010-01-20,673.7254994719186
1980-02-28,2010-02-19,599.1652361489321
1980-03-31,2010-03-19,689.5555391528475
1980-04-28,2010-04-20,766.0735163217373
1980-05-28,2010-05-20,477.42628092379516
1980-06-27,2010-06-18,531.0660520394948
1980-07-28,2010-07-19,438.79481021133097
1980-08-26,2010-08-18,460.4431812145626
1980-09-25,2010-09-17,496.2857724748658
1980-10-27,2010-10-15,568.6472440992835
1980-11-24,2010-11-16,558.8499014659126
1980-12-24,2010-12-16,661.6889690121068
1981-01-23,2011-01-14,748.6893616879736
1981-02-23,2011-02-14,812.6937999648417
1981-03-24,2011-03-16,648.9141949027025
1981-04-23,2011-04-15,754.5735050160919
1981-05-26,2011-05-13,775.9772139763519
1981-06-22,2011-06-14,667.124120492143
1981-07-22,2011-07-14,690.0770606499165
