First Investment Day,Last Investment Day,Return (%)
1934-11-26,1964-11-17,363.31386987822935
1934-12-26,1964-12-17,349.775086570323
1935-01-25,1965-01-15,359.8824687442851
1935-02-25,1965-02-15,356.8843082952417
1935-03-26,1965-03-17,359.62419198059985
1935-04-25,1965-04-15,362.6786121117427
1935-05-27,1965-05-14,370.3338151582588
1935-06-24,1965-06-15,338.79430074427603
1935-07-24,1965-07-15,343.07608141969854
1935-08-23,1965-08-13,346.46948471265006
1935-09-23,1965-09-13,358.00451474624094
1935-10-22,1965-10-13,365.9714592294894
1935-11-21,1965-11-12,370.2067460153005
1935-12-23,1965-12-10,364.74703208921795
1936-01-20,1966-01-11,371.16483794651316
1936-02-19,1966-02-10,371.61830588150934
1936-03-20,1966-03-11,345.1494963979535
1936-04-20,1966-04-11,358.53664255694093
1936-05-19,1966-05-11,334.3727642339078
1936-06-18,1966-06-10,328.92899672918475
1936-07-20,1966-07-08,333.29591542157533
1936-08-17,1966-08-09,311.7495832122494
1936-09-16,1966-09-08,274.0790398545557
1936-10-16,1966-10-07,258.9050024639662
1936-11-16,1966-11-07,294.7723235292573
1936-12-15,1966-12-07,298.5814167160893
1937-01-14,1967-01-06,299.7382973421903
1937-02-15,1967-02-03,323.82799136876156
1937-03-15,1967-03-07,326.6347892606411
1937-04-14,1967-04-06,334.18786454512826
1937-05-14,1967-05-05,354.744650076999
1937-06-14,1967-06-05,324.6043035222722
1937-07-13,1967-07-05,337.19359957508397
1937-08-12,1967-08-04,357.2412920192451
1937-09-13,1967-09-01,345.9034925823583
1937-10-11,1967-10-03,358.67632677294984
1937-11-10,1967-11-02,336.4260830717439
1937-12-10,1967-12-01,344.69522291008576
1938-01-10,1967-12-29,352.5227405033569
1938-02-08,1968-01-31,330.7693233232059
1938-03-10,1968-03-01,313.43275245491276
1938-04-11,1968-03-29,317.0320008123088
1938-05-09,1968-04-30,347.89372336528885
1938-06-08,1968-05-29,347.6798289866378
1938-07-08,1968-06-28,352.7068659817096
1938-08-08,1968-07-29,341.84083731756886
1938-09-06,1968-08-27,345.15902939922023
1938-10-06,1968-09-27,358.8346094676271
1938-11-07,1968-10-25,365.28012946665467
1938-12-05,1968-11-26,377.05446313102107
1939-01-04,1968-12-26,365.5592469710481
1939-02-03,1969-01-24,351.38457332491015
1939-03-06,1969-02-24,332.7431663386062
1939-04-04,1969-03-26,338.75634165939465
1939-05-04,1969-04-25,342.1935178442915
1939-06-05,1969-05-23,352.34817151216464
1939-07-03,1969-06-24,318.8196139356813
1939-08-02,1969-07-24,297.26593046735996
1939-09-01,1969-08-22,308.71616750158097
1939-10-02,1969-09-22,305.40772332744666
1939-10-31,1969-10-22,313.88654055933694
1939-11-30,1969-11-21,297.3729551234585
1940-01-02,1969-12-19,282.1823741145431
1940-01-29,1970-01-20,275.0027612054014
1940-02-28,1970-02-19,264.62907536196565
1940-03-29,1970-03-20,259.9849057979213
1940-04-29,1970-04-20,253.22539539306942
1940-05-28,1970-05-20,201.65760954433432
1940-06-27,1970-06-19,213.91718441054488
1940-07-29,1970-07-17,214.58944229635026
1940-08-26,1970-08-18,206.7420177668594
1940-09-25,1970-09-17,229.25482763987196
1940-10-25,1970-10-16,235.35637735477434
1940-11-25,1970-11-16,229.40123700488658
1940-12-24,1970-12-16,253.07449622840173
1941-01-23,1971-01-15,263.91929466052005
1941-02-24,1971-02-12,282.7427602915838
1941-03-24,1971-03-16,290.94917264700706
1941-04-23,1971-04-15,297.4317546407955
1941-05-23,1971-05-14,289.628961050445
1941-06-23,1971-06-14,279.2033268324353
1941-07-22,1971-07-14,272.76404854781464
1941-08-21,1971-08-13,257.28457119449854
1941-09-22,1971-09-10,272.5065591303718
1941-10-20,1971-10-12,267.0777366972482
1941-11-19,1971-11-11,237.33054396408116
1941-12-19,1971-12-10,255.31714840809502
1942-01-19,1972-01-10,272.6797897590282
1942-02-17,1972-02-09,277.8777761925717
1942-03-19,1972-03-10,284.8695877668278
1942-04-20,1972-04-07,285.97828164964676
1942-05-18,1972-05-09,265.2339441357149
1942-06-17,1972-06-08,270.4746027838324
1942-07-17,1972-07-07,271.8886938959212
1942-08-17,1972-08-07,275.193912245656
1942-09-15,1972-09-06,271.73716596916154
1942-10-15,1972-10-06,265.2079782742832
1942-11-16,1972-11-03,277.41558320045
1942-12-14,1972-12-05,285.3075837268939
1943-01-13,1973-01-04,288.0282194768341
1943-02-15,1973-02-02,268.628365454494
1943-03-15,1973-03-05,260.6073763185701
1943-04-13,1973-04-04,245.74356868862037
1943-05-13,1973-05-04,250.3371415569075
1943-06-14,1973-06-01,225.94434856911323
1943-07-12,1973-07-03,217.35895194539302
1943-08-11,1973-08-02,230.15131245104578
1943-09-10,1973-08-31,221.0849781802706
1943-10-11,1973-10-01,230.49225579909165
1943-11-09,1973-10-31,229.22277992435798
1943-12-09,1973-11-30,189.56292656233498
1944-01-10,1973-12-28,192.21146215563624
1944-02-07,1974-01-29,185.70297119905416
1944-03-08,1974-02-28,184.2515626307545
1944-04-10,1974-03-29,175.73366658607046
1944-05-08,1974-04-29,162.22914359576993
1944-06-06,1974-05-29,151.43302146662393
1944-07-06,1974-06-28,147.18236533836966
1944-08-07,1974-07-26,135.37358690157788
1944-09-05,1974-08-27,101.3429088147903
1944-10-04,1974-09-26,87.43711009725445
1944-11-03,1974-10-25,96.54619440248725
1944-12-04,1974-11-25,91.69311114091106
1945-01-02,1974-12-24,85.09604342849295
1945-02-01,1975-01-24,100.7461835329268
1945-03-05,1975-02-21,125.86009422395226
1945-04-02,1975-03-25,123.00971149302555
1945-05-02,1975-04-24,132.38167365358066
1945-06-01,1975-05-23,143.22563250254316
1945-07-02,1975-06-23,149.9393049681246
1945-07-31,1975-07-23,140.39386261420393
1945-08-30,1975-08-22,123.26955930080372
1945-10-01,1975-09-19,125.32704136825272
1945-10-29,1975-10-21,137.2532925184744
1945-11-28,1975-11-20,133.58515245331733
1945-12-28,1975-12-19,130.2362941660269
1946-01-28,1976-01-19,153.5293321981388
1946-02-26,1976-02-18,156.42489438366556
1946-03-28,1976-03-19,156.85573075326178
1946-04-29,1976-04-15,155.7485794549447
1946-05-27,1976-05-18,156.01037501501912
1946-06-26,1976-06-17,160.80043592935095
1946-07-26,1976-07-16,162.2560550419892
1946-08-26,1976-08-16,160.3160774849346
1946-09-24,1976-09-15,158.5285078224104
1946-10-24,1976-10-15,148.5588631683161
1946-11-25,1976-11-12,143.02161037992266
1946-12-23,1976-12-14,155.42147420846385
1947-01-22,1977-01-13,151.7234026924524
1947-02-21,1977-02-11,140.53352001523064
1947-03-24,1977-03-14,141.95076257666048
1947-04-22,1977-04-13,137.4721593337092
1947-05-22,1977-05-13,133.25201234081243
1947-06-23,1977-06-10,130.15111874603332
1947-07-21,1977-07-12,130.894469156289
1947-08-20,1977-08-11,126.49868832669753
1947-09-19,1977-09-09,120.92889266188722
1947-10-20,1977-10-10,117.96692979644301
1947-11-18,1977-11-09,110.32946175995515
1947-12-18,1977-12-09,110.42348179759058
1948-01-19,1978-01-06,104.52068573130921
1948-02-16,1978-02-07,100.29828106283954
1948-03-17,1978-03-09,93.44785818259133
1948-04-16,1978-04-07,96.92483417330416
1948-05-17,1978-05-08,108.51418515159065
1948-06-15,1978-06-07,115.61746686432201
1948-07-15,1978-07-07,103.11086264180777
1948-08-16,1978-08-04,120.99136885018609
1948-09-13,1978-09-05,120.69623478658644
1948-10-13,1978-10-05,116.52754599048404
1948-11-12,1978-11-03,100.45718303181441
1948-12-13,1978-12-04,98.86335352193521
1949-01-11,1979-01-03,100.7245436889416
1949-02-10,1979-02-02,102.80479157593281
1949-03-14,1979-03-02,96.0392831655469
1949-04-11,1979-04-03,105.40937032017857
1949-05-11,1979-05-03,102.61281718085407
1949-06-10,1979-06-01,95.83247450069612
1949-07-11,1979-07-02,99.59827354044914
1949-08-09,1979-08-01,102.12188835410694
1949-09-08,1979-08-31,110.71510337001618
1949-10-10,1979-09-28,108.99887729687508
1949-11-07,1979-10-30,94.75080660601937
1949-12-07,1979-11-29,101.0257854402314
1950-01-06,1979-12-28,101.39027848687272
1950-02-06,1980-01-28,112.87503723295814
1950-03-07,1980-02-27,106.76990702881093
1950-04-06,1980-03-28,83.84307133793133
1950-05-08,1980-04-25,90.6621909417881
1950-06-05,1980-05-27,100.59049028027842
1950-07-05,1980-06-26,107.75423915358304
1950-08-04,1980-07-25,114.35723735277654
1950-09-05,1980-08-25,120.48796920582419
1950-10-03,1980-09-24,128.0229671530074
1950-11-02,1980-10-24,125.54665359683842
1950-12-04,1980-11-21,140.04027052855298
1951-01-02,1980-12-23,131.76179719321192
1951-01-31,1981-01-22,122.70371443257638
1951-03-02,1981-02-20,114.04597391556761
1951-04-02,1981-03-23,128.01772176940491
1951-05-01,1981-04-22,123.93817651254007
1951-05-31,1981-05-22,118.98962282698005
1951-07-02,1981-06-19,118.02936435157014
1951-07-30,1981-07-21,111.12530001526378
1951-08-29,1981-08-20,113.62916066558635
1951-09-28,1981-09-18,88.90913244890997
1951-10-29,1981-10-19,92.24164098277859
1951-11-27,1981-11-18,93.13783831154245
1951-12-27,1981-12-18,97.86043761252328
1952-01-28,1982-01-15,84.47724013656044
1952-02-25,1982-02-16,79.92174391138708
1952-03-26,1982-03-18,72.91794783791468
1952-04-25,1982-04-16,82.08375047326145
1952-05-26,1982-05-17,80.78634959655952
1952-06-24,1982-06-16,67.61112560842116
1952-07-24,1982-07-16,70.02463224699954
1952-08-25,1982-08-13,58.122919323362986
1952-09-22,1982-09-14,86.38126686919875
1952-10-22,1982-10-14,102.58078332460553
1952-11-21,1982-11-12,108.66718323473098
1952-12-22,1982-12-13,108.00504307305978
1953-01-20,1983-01-12,116.79471072095413
1953-02-19,1983-02-11,116.99164283919634
1953-03-23,1983-03-11,120.90129811147754
1953-04-20,1983-04-12,126.25001882831329
1953-05-20,1983-05-12,136.9164245533168
1953-06-19,1983-06-10,133.14570899366075
1953-07-20,1983-07-11,139.25212819090922
1953-08-18,1983-08-10,128.35835225026352
1953-09-17,1983-09-09,134.38484486675776
1953-10-19,1983-10-07,138.0116916105555
1953-11-16,1983-11-08,123.85432945394687
1953-12-16,1983-12-08,126.99935887171483
1954-01-15,1984-01-06,130.9773383559065
1954-02-15,1984-02-06,114.23916773718945
1954-03-16,1984-03-07,108.08956655998662
1954-04-15,1984-04-06,107.92199208888866
1954-05-17,1984-05-04,111.43736012646501
1954-06-14,1984-06-05,103.0126723516148
1954-07-14,1984-07-05,100.5920517878063
1954-08-13,1984-08-03,111.99491625169485
1954-09-13,1984-08-31,116.69289675256182
1954-10-12,1984-10-03,109.69644921654064
1954-11-11,1984-11-02,114.89217207230575
1954-12-13,1984-11-30,109.16578176297678
1955-01-10,1984-12-31,112.82193086932082
1955-02-09,1985-01-31,127.49532862706391
1955-03-11,1985-03-01,130.63067122121333
1955-04-11,1985-04-01,127.02103986707857
1955-05-10,1985-05-01,122.35291041078675
1955-06-09,1985-05-31,135.51764775894344
1955-07-11,1985-06-28,137.24359766111704
1955-08-08,1985-07-30,133.9273547109101
1955-09-07,1985-08-29,131.71525638820916
1955-10-07,1985-09-26,121.46774088904142
1955-11-07,1985-10-28,128.37053511524678
1955-12-06,1985-11-27,145.35722148332133
1956-01-05,1985-12-27,152.94424826438444
1956-02-06,1986-01-24,148.0820569879443
1956-03-05,1986-02-25,167.8326944006094
1956-04-04,1986-03-27,184.85069041599203
1956-05-04,1986-04-25,187.7050856135647
1956-06-04,1986-05-23,185.48331686297973
1956-07-03,1986-06-25,193.21130704420696
1956-08-02,1986-07-25,181.80599457860643
1956-09-04,1986-08-22,192.39778684636536
1956-10-01,1986-09-23,174.3246667445712
1956-10-31,1986-10-23,178.01035363207836
1956-11-30,1986-11-21,184.4850571167823
1956-12-31,1986-12-22,186.555076081883
1957-01-29,1987-01-21,207.31118767038637
1957-02-28,1987-02-20,226.1238203327006
1957-04-01,1987-03-20,238.05117315979047
1957-04-29,1987-04-21,231.56232659408062
1957-05-29,1987-05-21,215.5013321861361
1957-06-28,1987-06-19,244.16937492943669
1957-07-29,1987-07-20,247.5702216935769
1957-08-27,1987-08-19,266.67007852579
1957-09-26,1987-09-18,248.47197245929416
1957-10-28,1987-10-16,211.38455060876592
1957-11-25,1987-11-17,166.26808641897495
1957-12-26,1987-12-17,164.9167054255786
1958-01-24,1988-01-15,173.27209396166018
1958-02-24,1988-02-12,177.94879271434814
1958-03-25,1988-03-16,188.22984092858235
1958-04-24,1988-04-15,177.23996044070373
1958-05-26,1988-05-13,172.6604627214361
1958-06-23,1988-06-14,189.80149845634224
1958-07-23,1988-07-14,184.09356877546546
1958-08-22,1988-08-12,174.68095316045034
1958-09-22,1988-09-12,177.48379669229095
1958-10-21,1988-10-12,184.00309111954593
1958-11-20,1988-11-11,176.4951608757749
1958-12-22,1988-12-09,184.70848555000032
1959-01-19,1989-01-10,186.98136078677922
1959-02-18,1989-02-09,201.85857008736323
1959-03-20,1989-03-10,197.3877209390721
1959-04-20,1989-04-10,200.43796676970004
1959-05-19,1989-05-10,208.02622593331907
1959-06-18,1989-06-09,227.84042550377586
1959-07-20,1989-07-07,224.76003799297217
1959-08-17,1989-08-08,247.86904425897802
1959-09-16,1989-09-07,245.57738690108363
1959-10-16,1989-10-06,254.4435391053911
1959-11-16,1989-11-06,227.28672678576453
1959-12-15,1989-12-06,241.52401478209535
1960-01-14,1990-01-05,243.75740306135415
1960-02-15,1990-02-02,221.72011729722615
1960-03-14,1990-03-06,227.171793686135
1960-04-13,1990-04-05,228.39745297210268
1960-05-13,1990-05-04,224.72268818728668
1960-06-13,1990-06-04,250.93489849251714
1960-07-12,1990-07-03,242.60161091603112
1960-08-11,1990-08-03,226.5949759993436
1960-09-12,1990-08-31,204.77116799803673
1960-10-10,1990-10-02,195.95837975221286
1960-11-09,1990-11-01,186.93455554848725
1960-12-09,1990-11-30,200.32102011204657
1961-01-09,1990-12-31,206.40754381898557
1961-02-07,1991-01-30,215.01274317481491
1961-03-09,1991-03-01,240.28870135381334
1961-04-10,1991-03-28,243.9455040348324
1961-05-08,1991-04-30,242.7392964603366
1961-06-07,1991-05-30,252.03673952307128
1961-07-07,1991-06-28,236.34423537543316
1961-08-07,1991-07-29,245.86592837485188
1961-09-05,1991-08-28,256.70515864074554
1961-10-05,1991-09-27,245.71881855993576
1961-11-06,1991-10-25,242.8668932355126
1961-12-04,1991-11-26,236.06218370562306
1962-01-03,1991-12-26,258.691869080276
1962-02-02,1992-01-24,266.7599442116985
1962-03-05,1992-02-24,262.5699549225602
1962-04-03,1992-03-25,257.06340388291085
1962-05-03,1992-04-24,256.98601314203444
1962-06-04,1992-05-22,259.97144269127534
1962-07-02,1992-06-23,249.6035344018069
1962-08-01,1992-07-23,254.78835201473555
1962-08-31,1992-08-21,256.408078157055
1962-10-01,1992-09-21,259.97450576532395
1962-10-30,1992-10-21,253.71347904569515
1962-11-29,1992-11-20,261.07075328494915
1962-12-31,1992-12-18,271.74086725649533
1963-01-28,1993-01-19,264.82360998764443
1963-02-27,1993-02-18,260.61577196620436
1963-03-29,1993-03-19,274.1704167986617
1963-04-29,1993-04-19,270.24843821527884
1963-05-28,1993-05-19,268.83861356915054
1963-06-27,1993-06-18,264.1889702727778
1963-07-29,1993-07-16,264.3803611747999
1963-08-26,1993-08-17,268.79236586627627
1963-09-25,1993-09-16,272.41924708028625
1963-10-25,1993-10-15,279.03623161357467
1963-11-26,1993-11-15,272.96710776708034
1963-12-24,1993-12-15,269.93317682251705
1964-01-23,1994-01-14,278.8688453406021
1964-02-24,1994-02-11,273.6619726946993
1964-03-23,1994-03-15,269.73571522275626
1964-04-22,1994-04-14,252.0936608512649
1964-05-22,1994-05-13,249.05922555519413
1964-06-22,1994-06-13,259.49962502129085
1964-07-21,1994-07-13,250.10246853612443
1964-08-20,1994-08-12,259.17477649093985
1964-09-21,1994-09-09,262.6863223472965
1964-10-19,1994-10-11,259.560337704755
1964-11-18,1994-11-10,257.2059824463131
1964-12-18,1994-12-09,242.6405283685611
1965-01-18,1995-01-09,251.99728369861427
1965-02-16,1995-02-08,266.3250908815727
1965-03-18,1995-03-10,271.40883398727783
1965-04-19,1995-04-07,282.81531986921425
1965-05-17,1995-05-09,294.40966806837645
1965-06-16,1995-06-08,299.7295241803955
1965-07-16,1995-07-07,316.212648646299
1965-08-16,1995-08-07,317.3871589982585
1965-09-14,1995-09-06,323.3685327072686
1965-10-14,1995-10-06,330.95613549580753
1965-11-15,1995-11-03,335.4125312929425
1965-12-13,1995-12-05,353.82805790082364
1966-01-12,1996-01-04,352.23499191111875
1966-02-11,1996-02-02,363.8680055962895
1966-03-14,1996-03-04,373.1975138323239
1966-04-12,1996-04-03,375.06031220269034
1966-05-12,1996-05-03,363.17277853455835
1966-06-13,1996-05-31,382.18503809837415
1966-07-11,1996-07-02,382.4366955740633
1966-08-10,1996-08-01,363.73859410139835
1966-09-09,1996-08-30,364.3000204428561
1966-10-10,1996-09-30,387.26827283705876
1966-11-09,1996-10-30,394.54181743269345
1966-12-08,1996-11-29,431.790805444395
1967-01-09,1996-12-27,429.26823424304814
1967-02-06,1997-01-28,432.7249919969293
1967-03-08,1997-02-27,451.381020768578
1967-04-07,1997-03-27,434.517481794185
1967-05-08,1997-04-28,431.74403239450515
1967-06-06,1997-05-28,480.6294817279321
1967-07-06,1997-06-27,505.65230311516115
1967-08-07,1997-07-25,538.2293288111149
1967-09-05,1997-08-26,518.3089073256543
1967-10-04,1997-09-25,532.677066446447
1967-11-03,1997-10-24,532.7830649732036
1967-12-04,1997-11-24,533.5605476531282
1968-01-02,1997-12-24,521.7525840818956
1968-02-01,1998-01-23,535.8498348970867
1968-03-04,1998-02-20,583.9531050065203
1968-04-01,1998-03-24,627.9984047942075
1968-05-01,1998-04-23,634.0881698944419
1968-05-31,1998-05-22,626.3497949897067
1968-07-01,1998-06-22,617.7161751540144
1968-07-30,1998-07-22,655.5544346455277
1968-08-29,1998-08-21,598.9458958436264
1968-09-30,1998-09-18,556.7463094255888
1968-10-28,1998-10-20,582.3706219759306
1968-11-27,1998-11-19,636.3262134547874
1968-12-27,1998-12-18,656.2780174064071
1969-01-27,1999-01-15,688.4782653748496
1969-02-25,1999-02-17,673.4028663121809
1969-03-27,1999-03-19,717.4752584048852
1969-04-28,1999-04-16,726.5230856981921
1969-05-26,1999-05-18,732.1200389030186
1969-06-25,1999-06-17,733.1772536933579
1969-07-25,1999-07-16,778.7218093636352
1969-08-25,1999-08-16,720.4254211430352
1969-09-23,1999-09-15,708.9589500103447
1969-10-23,1999-10-15,662.1165755219474
1969-11-24,1999-11-12,749.420194691523
1969-12-22,1999-12-14,749.9771128034957
1970-01-21,2000-01-13,774.1397895196874
1970-02-20,2000-02-11,732.3016656228524
1970-03-23,2000-03-13,726.2591723531255
1970-04-21,2000-04-12,771.9986469973984
1970-05-21,2000-05-12,740.8135880989456
1970-06-22,2000-06-09,756.8764623735098
1970-07-20,2000-07-11,765.5264499847451
1970-08-19,2000-08-10,748.5543339195501
1970-09-18,2000-09-08,763.2466575101131
1970-10-19,2000-10-09,705.4690475094727
1970-11-17,2000-11-08,705.2161922143252
1970-12-17,2000-12-08,678.3285331417948
1971-01-18,2001-01-05,633.8721485457957
1971-02-16,2001-02-06,660.5183423732641
1971-03-17,2001-03-08,607.8806891762255
1971-04-16,2001-04-06,528.6757010390129
1971-05-17,2001-05-07,600.9138843801917
1971-06-15,2001-06-06,601.3116556933987
1971-07-15,2001-07-06,554.4405945794207
1971-08-16,2001-08-03,564.2899558139736
1971-09-13,2001-09-04,516.8235614810083
1971-10-13,2001-10-04,479.6761613495705
1971-11-12,2001-11-02,486.4586553384286
1971-12-13,2001-12-03,506.2866452153413
1972-01-11,2002-01-02,516.529953042049
1972-02-10,2002-02-01,496.4258861607148
1972-03-13,2002-03-01,498.82590105494995
1972-04-10,2002-04-02,498.748858688514
1972-05-10,2002-05-02,468.81986883407853
1972-06-09,2002-05-31,458.4979389058508
1972-07-10,2002-07-01,403.5575005226025
1972-08-08,2002-07-31,372.83593006280074
1972-09-07,2002-08-30,373.15804244107835
1972-10-09,2002-09-27,325.5265878088388
1972-11-06,2002-10-29,351.7349522471266
1972-12-06,2002-11-27,378.7698525421959
1973-01-05,2002-12-27,344.59033457611037
1973-02-05,2003-01-27,328.71515290726626
1973-03-06,2003-02-26,316.83263337347313
1973-04-05,2003-03-28,333.1588922180045
1973-05-07,2003-04-25,348.78931160334656
1973-06-04,2003-05-27,373.00916981538774
1973-07-05,2003-06-26,387.73368854044287
1973-08-03,2003-07-25,391.6612558423703
1973-09-04,2003-08-25,386.9040250750138
1973-10-02,2003-09-24,392.1597965992035
1973-11-01,2003-10-24,399.3359078042727
1973-12-03,2003-11-21,400.0284312965964
1973-12-31,2003-12-23,428.06150078060926
1974-01-30,2004-01-22,448.2074758789657
1974-03-01,2004-02-20,443.4834643611863
1974-04-01,2004-03-22,417.42297231594046
1974-04-30,2004-04-21,429.8878417080582
1974-05-30,2004-05-21,412.59302338064776
1974-07-01,2004-06-18,426.64127506605035
1974-07-29,2004-07-20,413.4862108031605
1974-08-28,2004-08-19,402.38072501568985
1974-09-27,2004-09-17,415.80773600285835
1974-10-28,2004-10-18,404.22214236642117
1974-11-26,2004-11-17,430.86340738342875
1974-12-26,2004-12-17,431.93404279787677
1975-01-27,2005-01-14,422.71124741256807
1975-02-24,2005-02-15,429.6509320809112
1975-03-26,2005-03-17,417.13404435815687
1975-04-25,2005-04-15,392.7640406978192
1975-05-27,2005-05-16,399.1722666510555
1975-06-24,2005-06-15,413.19879042488134
1975-07-24,2005-07-15,419.13927674753876
1975-08-25,2005-08-12,416.8088152881615
1975-09-22,2005-09-13,413.4378816551261
1975-10-22,2005-10-13,386.8650798114687
1975-11-21,2005-11-11,407.2617091938982
1975-12-22,2005-12-12,414.3110257994828
1976-01-20,2006-01-11,423.98013284079497
1976-02-19,2006-02-10,409.6765774155898
1976-03-22,2006-03-10,412.2317072598007
1976-04-19,2006-04-11,411.05363598909366
1976-05-19,2006-05-11,415.4417144674982
1976-06-18,2006-06-09,390.9884778143764
1976-07-19,2006-07-10,393.75322879612503
1976-08-17,2006-08-09,390.07286501585867
1976-09-16,2006-09-08,399.63532489338496
1976-10-18,2006-10-06,415.9530760342955
1976-11-15,2006-11-07,425.28864628719623
1976-12-15,2006-12-07,430.8573314247113
1977-01-14,2007-01-05,428.4366399850893
1977-02-14,2007-02-05,438.9045478678131
1977-03-15,2007-03-07,414.81102990767783
1977-04-14,2007-04-05,430.2528529264358
1977-05-16,2007-05-04,449.10062704220826
1977-06-13,2007-06-05,454.27085958435464
1977-07-13,2007-07-05,448.2818517287037
1977-08-12,2007-08-03,411.42717259888747
1977-09-12,2007-08-31,423.34748613882016
1977-10-11,2007-10-03,441.3298133872303
1977-11-10,2007-11-02,426.5123600382272
1977-12-12,2007-11-30,413.70910536046324
1978-01-09,2007-12-31,405.3498266670249
1978-02-08,2008-01-31,370.4385716248536
1978-03-10,2008-02-29,350.20048563651665
1978-04-10,2008-03-31,343.5664078552579
1978-05-09,2008-04-30,360.75680428147996
1978-06-08,2008-05-30,361.7807258529726
1978-07-10,2008-06-27,318.25635395085567
1978-08-07,2008-07-29,309.7824883476724
1978-09-06,2008-08-28,318.6823695824314
1978-10-06,2008-09-26,287.5934721988446
1978-11-06,2008-10-27,169.16517109149004
1978-12-05,2008-11-26,179.08903495295243
1979-01-04,2008-12-26,172.17258016371056
1979-02-05,2009-01-23,157.38181307118703
1979-03-05,2009-02-24,137.23219308365475
1979-04-04,2009-03-26,153.48857068338617
1979-05-04,2009-04-24,161.6208908605047
1979-06-04,2009-05-22,165.72392463904984
1979-07-03,2009-06-24,167.64329093843727
1979-08-02,2009-07-24,188.5417869730865
1979-09-04,2009-08-21,199.89835558025547
1979-10-01,2009-09-22,210.73260715986854
1979-10-31,2009-10-22,216.49488750843645
1979-11-30,2009-11-20,213.27284996405024
1979-12-31,2009-12-21,217.09448408954714
1980-01-29,2010-01-20,221.06332885674095
1980-02-28,2010-02-19,210.57291666354575
1980-03-31,2010-03-19,222.49692808538475
1980-04-28,2010-04-20,232.54096901967904
1980-05-28,2010-05-20,192.46372756547308
1980-06-27,2010-06-18,202.39687758570054
1980-07-28,2010-07-19,187.47145639014596
1980-08-26,2010-08-18,191.31987878737067
1980-09-25,2010-09-17,197.38164947696356
1980-10-27,2010-10-15,208.48822662261773
1980-11-24,2010-11-16,206.60571721717025
1980-12-24,2010-12-16,221.21731275645354
1981-01-23,2011-01-14,232.0038471588074
1981-02-23,2011-02-14,239.4748146407621
1981-03-24,2011-03-16,217.7332312165328
1981-04-23,2011-04-15,231.2211987629058
1981-05-26,2011-05-13,233.26599934031722
1981-06-22,2011-06-14,218.42867439388934
1981-07-22,2011-07-14,221.20186212144387
1981-08-21,2011-08-12,186.99402779147246
1981-09-21,2011-09-12,180.8721564750848
1981-10-20,2011-10-12,189.11775403755382
1981-11-19,2011-11-11,200.13076035589225
1981-12-21,2011-12-09,195.53486226877752
1982-01-18,2012-01-10,201.7363417605564
1982-02-17,2012-02-09,212.9200049016747
1982-03-19,2012-03-09,214.3172153703729
