First Investment Day,Last Investment Day,Return (%)
1940-09-25,1950-09-22,164.88785375865558
1940-10-25,1950-10-20,183.81917787395892
1940-11-25,1950-11-21,177.21286897711397
1940-12-24,1950-12-21,176.20262225995458
1941-01-23,1951-01-19,233.23194118623655
1941-02-24,1951-02-19,251.55570846631713
1941-03-24,1951-03-21,237.61713690948181
1941-04-23,1951-04-20,252.85689168521318
1941-05-23,1951-05-18,222.09726573281415
1941-06-23,1951-06-19,239.1655469591447
1941-07-22,1951-07-19,225.1481443313829
1941-08-21,1951-08-17,272.34157848940515
1941-09-22,1951-09-17,301.5903775494757
1941-10-20,1951-10-17,301.06221671293383
1941-11-19,1951-11-16,252.3537282113145
1941-12-19,1951-12-14,273.59318153624645
1942-01-19,1952-01-15,297.9851920503668
1942-02-17,1952-02-14,281.4345037750561
1942-03-19,1952-03-14,267.0403868334169
1942-04-20,1952-04-14,266.65697051081077
1942-05-18,1952-05-14,240.74471066075924
1942-06-17,1952-06-13,257.5894466984023
1942-07-17,1952-07-11,272.33156190485823
1942-08-17,1952-08-12,276.30609475401025
1942-09-15,1952-09-11,240.46569031352738
1942-10-15,1952-10-10,222.26546988995656
1942-11-16,1952-11-10,222.3182394953486
1942-12-14,1952-12-10,262.36177304359785
1943-01-13,1953-01-09,257.1865128653266
1943-02-15,1953-02-06,266.1062398458263
1943-03-15,1953-03-10,234.8215979855162
1943-04-13,1953-04-09,191.42469712127684
1943-05-13,1953-05-08,187.12125460877598
1943-06-14,1953-06-08,154.19020026166376
1943-07-12,1953-07-08,166.12902152006268
1943-08-11,1953-08-07,171.73710850532424
1943-09-10,1953-09-04,130.4137245616952
1943-10-11,1953-10-06,122.0811891768058
1943-11-09,1953-11-05,156.38921975034597
1943-12-09,1953-12-04,162.2106191754317
1944-01-10,1954-01-04,156.69943246927446
1944-02-07,1954-02-03,186.6360961321177
1944-03-08,1954-03-05,198.38820309717133
1944-04-10,1954-04-02,217.29276501811668
1944-05-08,1954-05-04,250.0594713807617
1944-06-06,1954-06-03,277.0803620474751
1944-07-06,1954-07-02,287.4126248461777
1944-08-07,1954-08-02,339.2729491390053
1944-09-05,1954-09-01,293.32691262026833
1944-10-04,1954-10-01,380.6743871790537
1944-11-03,1954-10-29,349.84631018721126
1944-12-04,1954-11-30,457.89466418714795
1945-01-02,1954-12-30,522.0750183345732
1945-02-01,1955-01-28,532.5467419858786
1945-03-05,1955-02-28,552.6453239001206
1945-04-02,1955-03-30,528.1669493460606
1945-05-02,1955-04-29,595.2251078872314
1945-06-01,1955-05-27,584.9612724972575
1945-07-02,1955-06-28,737.3758482951924
1945-07-31,1955-07-28,904.2180771275604
1945-08-30,1955-08-26,853.7890500080111
1945-10-01,1955-09-26,801.5850752095749
1945-10-29,1955-10-26,765.5860688710376
1945-11-28,1955-11-25,975.6628811285989
1945-12-28,1955-12-23,952.8357591702882
1946-01-28,1956-01-24,818.2002425459558
1946-02-26,1956-02-23,896.2402666729879
1946-03-28,1956-03-23,1161.70797398446
1946-04-29,1956-04-23,1061.473913004689
1946-05-27,1956-05-23,869.3731371611863
1946-06-26,1956-06-22,963.8919481624157
1946-07-26,1956-07-20,1155.6148878090894
1946-08-26,1956-08-21,1035.247852533438
1946-09-24,1956-09-20,907.5181467521943
1946-10-24,1956-10-19,890.9972793291138
1946-11-25,1956-11-19,815.5767148430717
1946-12-23,1956-12-19,862.6839455139427
1947-01-22,1957-01-18,742.2227591518308
1947-02-21,1957-02-15,665.2591893730681
1947-03-24,1957-03-19,683.1415382322102
1947-04-22,1957-04-18,746.7705844253829
1947-05-22,1957-05-17,832.0703533871293
1947-06-23,1957-06-17,873.6753343142198
1947-07-21,1957-07-17,875.1606068144783
1947-08-20,1957-08-16,705.6607564883362
1947-09-19,1957-09-13,636.0503214422607
1947-10-20,1957-10-15,476.9030713748189
1947-11-18,1957-11-14,376.271457230774
1947-12-18,1957-12-13,410.9281519548367
1948-01-19,1958-01-13,391.8655549336456
1948-02-16,1958-02-12,398.3463183233522
1948-03-17,1958-03-14,437.116976457967
1948-04-16,1958-04-11,400.5276992883248
1948-05-17,1958-05-13,456.97533353672435
1948-06-15,1958-06-12,490.63996063608715
1948-07-15,1958-07-11,519.7194239664765
1948-08-16,1958-08-11,610.6378803750903
1948-09-13,1958-09-10,603.1574560182142
1948-10-13,1958-10-10,725.6007600354782
1948-11-12,1958-11-07,755.1070746354098
1948-12-13,1958-12-09,755.222646298987
1949-01-11,1959-01-08,856.3007717809254
1949-02-10,1959-02-06,784.0891065258141
1949-03-14,1959-03-09,837.7746610560267
1949-04-11,1959-04-08,811.37592094936
1949-05-11,1959-05-08,834.3307099582651
1949-06-10,1959-06-05,813.9641257887398
1949-07-11,1959-07-07,889.1046757560749
1949-08-09,1959-08-06,859.0501923718512
1949-09-08,1959-09-04,746.0580691915195
1949-10-10,1959-10-05,654.9872314794528
1949-11-07,1959-11-04,633.2432603965068
1949-12-07,1959-12-04,667.5125331731621
1950-01-06,1959-12-31,686.6002495337704
1950-02-06,1960-02-02,543.687524873693
1950-03-07,1960-03-03,458.22121198250915
1950-04-06,1960-04-01,458.83222289521274
1950-05-08,1960-05-02,404.144668742459
1950-06-05,1960-06-01,439.7229407774292
1950-07-05,1960-07-01,457.8117205166117
1950-08-04,1960-07-29,398.9420908078714
1950-09-05,1960-08-30,417.64225358294897
1950-10-03,1960-09-29,296.8044580628299
1950-11-02,1960-10-28,302.18166121755445
1950-12-04,1960-11-28,352.49732257392907
1951-01-02,1960-12-28,380.3014331328292
1951-01-31,1961-01-27,465.4765742741488
1951-03-02,1961-02-24,487.47629835435123
1951-04-02,1961-03-28,516.9106398296951
1951-05-01,1961-04-27,525.766276820857
1951-05-31,1961-05-26,550.9195026252531
1951-07-02,1961-06-26,467.5073588470831
1951-07-30,1961-07-26,496.1781527495714
1951-08-29,1961-08-25,530.663812650105
1951-09-28,1961-09-22,489.75356238320035
1951-10-29,1961-10-24,510.22600737518815
1951-11-27,1961-11-22,599.0368336102085
1951-12-27,1961-12-22,557.3898518538343
1952-01-28,1962-01-22,484.6679101603999
1952-02-25,1962-02-21,512.721533078352
1952-03-26,1962-03-23,499.57572908868747
1952-04-25,1962-04-19,440.5832029243412
1952-05-26,1962-05-22,292.0312924797127
1952-06-24,1962-06-21,132.97632093847133
1952-07-24,1962-07-20,169.1180335006305
1952-08-25,1962-08-20,200.75540680033112
1952-09-22,1962-09-19,187.95008614642862
1952-10-22,1962-10-19,135.28224518570659
1952-11-21,1962-11-16,186.79320057992578
1952-12-22,1962-12-18,206.4333505974691
1953-01-20,1963-01-17,246.38931834363595
1953-02-19,1963-02-15,259.96208216395456
1953-03-23,1963-03-18,238.21763279475098
1953-04-20,1963-04-17,283.17569576171456
1953-05-20,1963-05-17,294.26245703491037
1953-06-19,1963-06-14,282.5543816023933
1953-07-20,1963-07-16,251.76923705520463
1953-08-18,1963-08-15,274.18947432208256
1953-09-17,1963-09-13,289.8393142928295
1953-10-19,1963-10-14,258.283881765783
1953-11-16,1963-11-13,258.6852467969384
1953-12-16,1963-12-13,252.15176269167992
1954-01-15,1964-01-10,268.4327009547755
1954-02-15,1964-02-11,269.7607412456375
1954-03-16,1964-03-12,280.43761368960634
1954-04-15,1964-04-10,276.47418050940354
1954-05-17,1964-05-11,277.9648837224573
1954-06-14,1964-06-10,247.56931123732625
1954-07-14,1964-07-10,287.60313377310865
1954-08-13,1964-08-07,256.6851135594597
1954-09-13,1964-09-08,258.80624813491147
1954-10-12,1964-10-08,277.2074098948984
1954-11-11,1964-11-06,268.774384508217
1954-12-13,1964-12-07,248.46455475461377
1955-01-10,1965-01-06,248.43949192838747
1955-02-09,1965-02-05,271.4521088999886
1955-03-11,1965-03-05,258.902369024319
1955-04-11,1965-04-06,247.72269413865206
1955-05-10,1965-05-06,283.5838220023071
1955-06-09,1965-06-04,241.43571495140944
1955-07-11,1965-07-02,211.7871075897832
1955-08-08,1965-08-04,214.79268105278524
1955-09-07,1965-09-03,235.8909819288281
1955-10-07,1965-10-01,253.1049859730046
1955-11-07,1965-11-01,275.1770246992514
1955-12-06,1965-12-02,258.259650669579
1956-01-05,1965-12-31,270.7899672635909
1956-02-06,1966-01-31,271.40293229226535
1956-03-05,1966-03-02,221.88824519472243
1956-04-04,1966-04-01,226.2087170509097
1956-05-04,1966-04-29,237.1209825362488
1956-06-04,1966-05-31,180.91067157936038
1956-07-03,1966-06-30,164.07184630518086
1956-08-02,1966-07-29,150.26252021808577
1956-09-04,1966-08-29,74.51389884827273
1956-10-01,1966-09-28,90.44204835892988
1956-10-31,1966-10-28,111.98202961310795
1956-11-30,1966-11-25,114.22985776941485
1956-12-31,1966-12-27,112.33747999979444
1957-01-29,1967-01-26,149.6688728607803
1957-02-28,1967-02-24,160.52656764961148
1957-04-01,1967-03-27,184.68667336765853
1957-04-29,1967-04-26,202.51216739388744
1957-05-29,1967-05-26,178.25939508948338
1957-06-28,1967-06-23,183.12740947647572
1957-07-29,1967-07-25,190.76776419695358
1957-08-27,1967-08-24,186.56738823722458
1957-09-26,1967-09-22,220.0310138748045
1957-10-28,1967-10-23,195.38743386779313
1957-11-25,1967-11-22,175.4309181042014
1957-12-26,1967-12-22,183.38614358505353
1958-01-24,1968-01-19,175.31221436414677
1958-02-24,1968-02-20,136.4544083860789
1958-03-25,1968-03-21,107.69480835334473
1958-04-24,1968-04-19,157.57397327097385
1958-05-26,1968-05-20,155.8834738050833
1958-06-23,1968-06-18,178.11288430453246
1958-07-23,1968-07-19,174.98701404688225
1958-08-22,1968-08-16,155.1026578163442
1958-09-22,1968-09-17,172.0839990475449
1958-10-21,1968-10-17,187.3976370342169
1958-11-20,1968-11-15,197.14661614010524
1958-12-22,1968-12-16,203.81929797372362
1959-01-19,1969-01-15,155.52910526905737
1959-02-18,1969-02-14,167.8802714210336
1959-03-20,1969-03-14,123.20266711423429
1959-04-20,1969-04-15,144.6958671163175
1959-05-19,1969-05-15,173.95357822924439
1959-06-18,1969-06-13,119.30095446066906
1959-07-20,1969-07-14,90.39710966870594
1959-08-17,1969-08-13,77.00530607629467
1959-09-16,1969-09-12,83.39301408638127
1959-10-16,1969-10-10,77.91537019015531
1959-11-16,1969-11-11,102.53359184722409
1959-12-15,1969-12-11,57.097274946573386
1960-01-14,1970-01-09,65.24913456065796
1960-02-15,1970-02-09,36.413624599337815
1960-03-14,1970-03-11,42.604947543763785
1960-04-13,1970-04-10,38.153491362077695
1960-05-13,1970-05-08,-0.982204685267458
1960-06-13,1970-06-09,-15.400497213359355
1960-07-12,1970-07-09,-23.472039741742414
1960-08-11,1970-08-07,-14.086873419637774
1960-09-12,1970-09-04,4.3410897116445994
1960-10-10,1970-10-07,18.65693868123045
1960-11-09,1970-11-06,6.280027109646255
1960-12-09,1970-12-04,25.242177844055426
1961-01-09,1971-01-05,33.34121003414352
1961-02-07,1971-02-04,53.546293765637955
1961-03-09,1971-03-05,63.11487300703946
1961-04-10,1971-04-05,70.60029341854504
1961-05-08,1971-05-05,84.51900409161486
1961-06-07,1971-06-04,70.1547729697163
1961-07-07,1971-07-02,60.88766306974212
1961-08-07,1971-08-03,35.419007902318896
1961-09-05,1971-09-02,55.02188726014617
1961-10-05,1971-10-01,52.02260417998139
1961-11-06,1971-11-01,24.388678888753073
1961-12-04,1971-12-01,33.896989208845774
1962-01-03,1971-12-31,63.11106256343437
1962-02-02,1972-01-28,71.98509951206964
1962-03-05,1972-02-29,82.85747928032403
1962-04-03,1972-03-30,84.58244360724345
1962-05-03,1972-04-28,85.2864235463286
1962-06-04,1972-05-26,99.4132433711915
1962-07-02,1972-06-28,76.93944363518824
1962-08-01,1972-07-28,74.8433590064773
1962-08-31,1972-08-25,90.11051883577976
1962-10-01,1972-09-26,71.64774585074204
1962-10-30,1972-10-26,84.2122606172789
1962-11-29,1972-11-24,111.07328857090914
1962-12-31,1972-12-22,99.7367849973232
1963-01-28,1973-01-24,100.26789483115721
1963-02-27,1973-02-23,79.75959408166028
1963-03-29,1973-03-23,57.03851471471771
1963-04-29,1973-04-24,58.8526147361296
1963-05-28,1973-05-24,44.01510168248999
1963-06-27,1973-06-22,28.73441076886602
1963-07-29,1973-07-23,41.32992647771424
1963-08-26,1973-08-22,13.73463537375049
1963-09-25,1973-09-21,36.29687922789391
1963-10-25,1973-10-19,46.38335666662013
1963-11-26,1973-11-20,3.2262618722702014
1963-12-24,1973-12-20,-11.148069183147527
1964-01-23,1974-01-18,-10.08428629400751
1964-02-24,1974-02-15,-19.746879428775514
1964-03-23,1974-03-20,-5.87900110893383
1964-04-22,1974-04-19,-17.105006338497812
1964-05-22,1974-05-17,-31.44708274469724
1964-06-22,1974-06-18,-28.929759358912033
1964-07-21,1974-07-18,-42.29324750340653
1964-08-20,1974-08-16,-57.60860315964447
1964-09-21,1974-09-16,-71.75897116950864
1964-10-19,1974-10-16,-66.3744395066776
1964-11-18,1974-11-15,-64.1778010245268
1964-12-18,1974-12-13,-70.78517835676563
1965-01-18,1975-01-14,-64.11855921386287
1965-02-16,1975-02-13,-48.16170695232438
1965-03-18,1975-03-14,-40.58945915360426
1965-04-19,1975-04-14,-38.9217854371358
1965-05-17,1975-05-14,-23.563192608378888
1965-06-16,1975-06-13,-27.81665727594506
1965-07-16,1975-07-11,-17.62136481677935
1965-08-16,1975-08-12,-35.77225749463374
1965-09-14,1975-09-11,-43.70416318184479
1965-10-14,1975-10-10,-33.561829371982
1965-11-15,1975-11-10,-30.82032207604877
1965-12-13,1975-12-10,-33.6709470999648
1966-01-12,1976-01-09,-16.77876346103994
1966-02-11,1976-02-06,-4.672916051580449
1966-03-14,1976-03-09,-1.4655846110962716
1966-04-12,1976-04-08,0.23752911807189003
1966-05-12,1976-05-07,2.0912070272082146
1966-06-13,1976-06-07,-7.572900113163169
1966-07-11,1976-07-07,7.4888970396900385
1966-08-10,1976-08-06,7.206784517412664
1966-09-09,1976-09-03,8.491305476015585
1966-10-10,1976-10-05,4.518439367422841
1966-11-09,1976-11-04,1.1810163384684869
1966-12-08,1976-12-03,1.6800922545232824
1967-01-09,1977-01-03,14.255080413978844
1967-02-06,1977-02-02,-0.3128396760388538
1967-03-08,1977-03-04,-3.7270618453077518
1967-04-07,1977-04-01,-9.336541167597813
1967-05-08,1977-05-03,-8.847945402827118
1967-06-06,1977-06-02,-15.916871995251485
1967-07-06,1977-07-01,-6.839834089543338
1967-08-07,1977-08-01,-9.516229735292685
1967-09-05,1977-08-31,-15.76848130160165
1967-10-04,1977-09-30,-16.21928941838837
1967-11-03,1977-10-28,-25.870122570510617
1967-12-04,1977-11-29,-21.065183955701077
1968-01-02,1977-12-29,-19.889277032531268
1968-02-01,1978-01-27,-34.78651407101079
1968-03-04,1978-02-27,-36.423981622229334
1968-04-01,1978-03-29,-31.911197384683366
1968-05-01,1978-04-28,-14.093025956948594
1968-05-31,1978-05-26,-14.94217196338444
1968-07-01,1978-06-27,-18.764483565115444
1968-07-30,1978-07-27,-6.514163873297842
1968-08-29,1978-08-25,9.416721071148782
1968-09-30,1978-09-25,0.11046576511285851
1968-10-28,1978-10-25,-12.834701121452008
1968-11-27,1978-11-24,-17.355628708075738
1968-12-27,1978-12-22,-15.939980398474606
1969-01-27,1979-01-23,-3.9378518650082848
1969-02-25,1979-02-22,-10.097334385163762
1969-03-27,1979-03-23,-0.6898256450987134
1969-04-28,1979-04-23,-0.6721285014608245
1969-05-26,1979-05-23,-5.450438379046333
1969-06-25,1979-06-22,2.9613158944490454
1969-07-25,1979-07-20,0.7064245075453824
1969-08-25,1979-08-21,23.133079036193177
1969-09-23,1979-09-20,28.347685057395438
1969-10-23,1979-10-19,-0.9146546688615904
1969-11-24,1979-11-19,6.845567302909632
1969-12-22,1979-12-19,19.390502037771437
1970-01-21,1980-01-18,28.856384871087325
1970-02-20,1980-02-15,43.60119468944947
1970-03-23,1980-03-18,4.1336651595571645
1970-04-21,1980-04-17,-5.475398108873611
1970-05-21,1980-05-16,13.032212137795135
1970-06-22,1980-06-16,41.42397904516438
1970-07-20,1980-07-16,52.78883105407415
1970-08-19,1980-08-15,75.63379122100675
1970-09-18,1980-09-12,72.62652875494375
1970-10-19,1980-10-14,98.15943697053935
1970-11-17,1980-11-13,115.8753437886868
1970-12-17,1980-12-12,80.53998817993418
1971-01-18,1981-01-12,97.22761763301176
1971-02-16,1981-02-11,73.47452502426545
1971-03-17,1981-03-13,92.62981875967304
1971-04-16,1981-04-10,97.60123749372312
1971-05-17,1981-05-12,80.63047278668506
1971-06-15,1981-06-11,92.82026047722665
1971-07-15,1981-07-10,73.8158760869328
1971-08-16,1981-08-10,86.04889733955629
1971-09-13,1981-09-09,31.57846460787702
1971-10-13,1981-10-09,40.93480557186267
1971-11-12,1981-11-06,44.42210215618129
1971-12-13,1981-12-08,51.15680826439435
1972-01-11,1982-01-07,30.181742898947604
1972-02-10,1982-02-05,23.898253361847775
1972-03-13,1982-03-08,-5.303265808418601
1972-04-10,1982-04-07,17.607431374661143
1972-05-10,1982-05-07,30.241755938571462
1972-06-09,1982-06-04,1.9271140220892804
1972-07-10,1982-07-06,-5.711742872067461
1972-08-08,1982-08-05,-11.320359456680533
1972-09-07,1982-09-03,38.63300290671146
1972-10-09,1982-10-04,34.338270702275366
1972-11-06,1982-11-03,113.3902311152405
1972-12-06,1982-12-03,93.2044913388056
1973-01-05,1982-12-31,100.92006136546179
1973-02-05,1983-02-01,108.09770543013899
1973-03-06,1983-03-03,155.64170954328023
1973-04-05,1983-03-31,153.39062591102797
1973-05-07,1983-05-02,198.00025511024228
1973-06-04,1983-06-01,199.17625706655747
1973-07-05,1983-07-01,231.72494407027523
1973-08-03,1983-07-29,195.85210952163095
1973-09-04,1983-08-30,194.17873547433277
1973-10-02,1983-09-29,218.2008182246897
1973-11-01,1983-10-28,194.99283030262256
1973-12-03,1983-11-28,211.1716059117815
1973-12-31,1983-12-28,201.95531050262727
1974-01-30,1984-01-27,192.5368639532399
1974-03-01,1984-02-24,157.17477241497377
1974-04-01,1984-03-27,153.89009655355406
1974-04-30,1984-04-26,166.54092832511384
1974-05-30,1984-05-25,123.91755092469016
1974-07-01,1984-06-25,131.51433091902786
1974-07-29,1984-07-25,108.06692623438276
1974-08-28,1984-08-24,192.77349158042247
1974-09-27,1984-09-21,179.33493672961706
1974-10-28,1984-10-23,176.7490226748951
1974-11-26,1984-11-21,159.32918132082153
1974-12-26,1984-12-21,157.7273330905799
1975-01-27,1985-01-21,195.832980771507
1975-02-24,1985-02-20,219.71521472368357
1975-03-26,1985-03-22,203.34151218896258
1975-04-25,1985-04-19,208.92512749851227
1975-05-27,1985-05-21,249.3028500010399
1975-06-24,1985-06-20,229.1689198264319
1975-07-24,1985-07-19,272.1639187514789
1975-08-25,1985-08-19,220.49966987894166
1975-09-22,1985-09-18,192.5398228241897
1975-10-22,1985-10-18,212.183206653065
1975-11-21,1985-11-15,265.56272457579433
1975-12-22,1985-12-17,333.0567253710713
1976-01-20,1986-01-16,314.82483705156545
1976-02-19,1986-02-14,374.9570547505185
1976-03-22,1986-03-17,470.3491072990693
1976-04-19,1986-04-16,517.380035387612
1976-05-19,1986-05-16,440.54058633294585
1976-06-18,1986-06-13,525.3563273599843
1976-07-19,1986-07-15,428.7769300562693
1976-08-17,1986-08-14,510.96685596753656
1976-09-16,1986-09-12,390.6645599222849
1976-10-18,1986-10-13,419.3154681523503
1976-11-15,1986-11-12,486.5543252487453
1976-12-15,1986-12-12,480.48472636004124
1977-01-14,1987-01-09,555.6532462810319
1977-02-14,1987-02-10,676.0199325570012
1977-03-15,1987-03-12,806.0099101182786
1977-04-14,1987-04-10,799.7777968484967
1977-05-16,1987-05-11,771.0589254952037
1977-06-13,1987-06-10,805.7669503761064
1977-07-13,1987-07-10,893.665930725145
1977-08-12,1987-08-07,1024.637817483428
1977-09-12,1987-09-08,907.97809788403
1977-10-11,1987-10-08,889.8990027724528
1977-11-10,1987-11-06,246.23063204242354
1977-12-12,1987-12-07,154.49105619064298
1978-01-09,1988-01-06,257.04985626410047
1978-02-08,1988-02-05,210.7086816499498
1978-03-10,1988-03-04,266.1547888398568
1978-04-10,1988-04-05,222.21258746284428
1978-05-09,1988-05-05,213.8676764966508
1978-06-08,1988-06-03,233.76259315748626
1978-07-10,1988-07-01,246.8669413383993
1978-08-07,1988-08-03,242.87218722551026
1978-09-06,1988-09-02,205.589486519981
1978-10-06,1988-09-30,229.12711642212113
1978-11-06,1988-11-01,247.45013703911815
1978-12-05,1988-12-01,215.70134552397585
1979-01-04,1988-12-30,229.01815641616804
1979-02-05,1989-01-30,286.62912649610536
1979-03-05,1989-03-01,245.90443869237464
1979-04-04,1989-03-31,267.8112804265465
1979-05-04,1989-04-28,317.6218293239542
1979-06-04,1989-05-30,346.73789904352157
1979-07-03,1989-06-29,338.21237218170006
1979-08-02,1989-07-28,425.5427207449873
1979-09-04,1989-08-28,459.5050374355585
1979-10-01,1989-09-27,416.8652655736856
1979-10-31,1989-10-27,363.2064616341815
1979-11-30,1989-11-24,388.11811926824447
1979-12-31,1989-12-26,388.8385971841766
1980-01-29,1990-01-25,293.8443001139432
1980-02-28,1990-02-23,280.12668453451994
1980-03-31,1990-03-26,323.83525815105816
1980-04-28,1990-04-25,291.5648828520922
1980-05-28,1990-05-25,362.99614821302885
1980-06-27,1990-06-22,354.2963941120229
1980-07-28,1990-07-24,344.6043107966482
1980-08-26,1990-08-23,177.34591436940724
1980-09-25,1990-09-21,182.55594910593908
1980-10-27,1990-10-22,184.08629932314437
1980-11-24,1990-11-21,180.99941445589135
1980-12-24,1990-12-21,220.99634956920005
1981-01-23,1991-01-18,217.11034326081156
1981-02-23,1991-02-19,326.89184803360723
1981-03-24,1991-03-21,308.80479554149343
1981-04-23,1991-04-19,362.3148902782064
1981-05-26,1991-05-20,313.12951676769256
1981-06-22,1991-06-19,315.3562049019434
1981-07-22,1991-07-19,338.77161457100283
1981-08-21,1991-08-16,335.4433940360513
1981-09-21,1991-09-17,327.0614585648806
