First Investment Day,Last Investment Day,Return (%)
1952-10-22,1967-10-18,657.135568527429
1952-11-21,1967-11-17,579.2412013910326
1952-12-22,1967-12-15,609.7635131039823
1953-01-20,1968-01-16,612.5381043530416
1953-02-19,1968-02-15,483.49966531799373
1953-03-23,1968-03-15,444.89624304966054
1953-04-20,1968-04-15,576.5082240691157
1953-05-20,1968-05-15,586.5843927297125
1953-06-19,1968-06-14,631.5621265045432
1953-07-20,1968-07-12,631.6443240706755
1953-08-18,1968-08-13,531.277655947954
1953-09-17,1968-09-12,549.1529473922691
1953-10-19,1968-10-11,571.0578518367488
1953-11-16,1968-11-08,561.2305248251876
1953-12-16,1968-12-10,600.6993213355183
1954-01-15,1969-01-10,458.2850198450833
1954-02-15,1969-02-07,480.68329420164133
1954-03-16,1969-03-11,393.35953707931725
1954-04-15,1969-04-10,407.60142392788083
1954-05-17,1969-05-09,443.47425414369894
1954-06-14,1969-06-09,372.4876136410046
1954-07-14,1969-07-09,300.16777941081364
1954-08-13,1969-08-08,253.30153137831576
1954-09-13,1969-09-05,239.62218137742042
1954-10-12,1969-10-07,224.71725420428595
1954-11-11,1969-11-06,264.60436492970183
1954-12-13,1969-12-05,194.94827914870626
1955-01-10,1970-01-05,205.63817871821647
1955-02-09,1970-02-04,135.23699390837268
1955-03-11,1970-03-06,157.99626499478953
1955-04-11,1970-04-03,152.1548469264887
1955-05-10,1970-05-05,67.73749128444781
1955-06-09,1970-06-04,53.86931189767817
1955-07-11,1970-07-02,26.338974294201943
1955-08-08,1970-08-03,46.65749321134982
1955-09-07,1970-09-02,67.74679464597739
1955-10-07,1970-10-02,92.86597709966628
1955-11-07,1970-10-30,77.90009033277481
1955-12-06,1970-12-01,103.25247036386503
1956-01-05,1970-12-31,135.95921032464062
1956-02-06,1971-01-29,162.65022211860074
1956-03-05,1971-03-01,167.77740121121798
1956-04-04,1971-03-31,193.93917426840457
1956-05-04,1971-04-30,224.1622657309331
1956-06-04,1971-05-28,182.5092916561017
1956-07-03,1971-06-29,172.11460681122023
1956-08-02,1971-07-29,146.89333437841276
1956-09-04,1971-08-27,178.89535921569896
1956-10-01,1971-09-27,153.0119213202811
1956-10-31,1971-10-27,122.99276520215416
1956-11-30,1971-11-26,107.15600737040883
1956-12-31,1971-12-23,168.28818162298504
1957-01-29,1972-01-25,181.27614576777816
1957-02-28,1972-02-24,200.81897832295823
1957-04-01,1972-03-24,210.63370692321786
1957-04-29,1972-04-24,214.48172941986692
1957-05-29,1972-05-24,228.1452914896228
1957-06-28,1972-06-23,206.45286573438298
1957-07-29,1972-07-21,189.1750890124012
1957-08-27,1972-08-22,235.29639006370232
1957-09-26,1972-09-21,197.3027273323608
1957-10-28,1972-10-20,199.2017384552181
1957-11-25,1972-11-20,245.61866624445514
1957-12-26,1972-12-20,242.81635063407938
1958-01-24,1973-01-19,258.67719577345565
1958-02-24,1973-02-16,218.4877495170499
1958-03-25,1973-03-20,185.85746074741925
1958-04-24,1973-04-19,179.8561987068233
1958-05-26,1973-05-18,116.25763170341286
1958-06-23,1973-06-18,108.77931780009756
1958-07-23,1973-07-18,120.24557780861687
1958-08-22,1973-08-17,92.38021991739672
1958-09-22,1973-09-14,100.98522705249049
1958-10-21,1973-10-16,131.659001647455
1958-11-20,1973-11-15,82.6841986551189
1958-12-22,1973-12-14,33.94574155531661
1959-01-19,1974-01-14,31.622178968662663
1959-02-18,1974-02-13,19.85682519082986
1959-03-20,1974-03-15,53.61162100553889
1959-04-20,1974-04-11,21.145930899261607
1959-05-19,1974-05-14,14.080715164954396
1959-06-18,1974-06-13,19.143143103340947
1959-07-20,1974-07-12,-14.67730387267078
1959-08-17,1974-08-12,-25.54009343570602
1959-09-16,1974-09-11,-53.51369553546525
1959-10-16,1974-10-11,-49.38158169417803
1959-11-16,1974-11-08,-41.90303969063763
1959-12-15,1974-12-10,-58.516083307918244
1960-01-14,1975-01-09,-51.16813423498758
1960-02-15,1975-02-07,-34.870953163502286
1960-03-14,1975-03-10,-18.765810505074406
1960-04-13,1975-04-09,-25.764414756063225
1960-05-13,1975-05-09,-4.3922970206195355
1960-06-13,1975-06-06,0.6232818834266068
1960-07-12,1975-07-08,2.652655172842442
1960-08-11,1975-08-07,-19.86820772076371
1960-09-12,1975-09-05,-22.671506408665703
1960-10-10,1975-10-06,-20.374520771224457
1960-11-09,1975-11-05,-15.07390602803589
1960-12-09,1975-12-05,-22.55683310582613
1961-01-09,1976-01-02,-11.94273895057578
1961-02-07,1976-02-03,19.923944102960757
1961-03-09,1976-03-04,10.984405567145023
1961-04-10,1976-04-02,21.532920791489865
1961-05-08,1976-05-03,16.02795541188979
1961-06-07,1976-06-02,12.96373377513492
1961-07-07,1976-07-02,25.683102690090585
1961-08-07,1976-07-30,22.704097951701666
1961-09-05,1976-08-31,20.136278511149207
1961-10-05,1976-09-30,27.637284425290552
1961-11-06,1976-10-29,18.365446010701735
1961-12-04,1976-11-29,16.058922970884424
1962-01-03,1976-12-29,29.339726945556464
1962-02-02,1977-01-28,13.28872233321092
1962-03-05,1977-02-25,4.920567479085103
1962-04-03,1977-03-29,5.172950625762517
1962-05-03,1977-04-28,-0.1124385943360014
1962-06-04,1977-05-27,-6.253204541603756
1962-07-02,1977-06-27,7.091847937536013
1962-08-01,1977-07-27,-1.45708624735572
1962-08-31,1977-08-26,-9.203100603328473
1962-10-01,1977-09-23,-13.642326290581575
1962-10-30,1977-10-25,-24.361611277755937
1962-11-29,1977-11-23,-11.291570337664915
1962-12-31,1977-12-23,-16.92487817462297
1963-01-28,1978-01-23,-31.10117611467632
1963-02-27,1978-02-22,-35.16136763119141
1963-03-29,1978-03-23,-31.485758965517906
1963-04-29,1978-04-21,-19.94634218230394
1963-05-28,1978-05-23,-10.76972194584827
1963-06-27,1978-06-22,-16.02360233844492
1963-07-29,1978-07-21,-12.455582002259359
1963-08-26,1978-08-21,4.281872102783141
1963-09-25,1978-09-20,-2.665565606684899
1963-10-25,1978-10-20,-13.765394165403677
1963-11-26,1978-11-17,-23.593903557103502
1963-12-24,1978-12-19,-24.523330020982623
1964-01-23,1979-01-18,-11.025305667395555
1964-02-24,1979-02-16,-14.093400676643967
1964-03-23,1979-03-19,-7.953564134252093
1964-04-22,1979-04-18,-6.516421725121235
1964-05-22,1979-05-18,-11.57598828573097
1964-06-22,1979-06-15,-5.859192346853576
1964-07-21,1979-07-17,-6.8092755883510545
1964-08-20,1979-08-16,11.283921193916491
1964-09-21,1979-09-14,13.006272839275985
1964-10-19,1979-10-15,-3.736565258459209
1964-11-18,1979-11-14,-4.15235693833969
1964-12-18,1979-12-14,11.774772196886712
1965-01-18,1980-01-11,14.42417172838327
1965-02-16,1980-02-12,40.56661219087289
1965-03-18,1980-03-13,0.1367990592720242
1965-04-19,1980-04-11,-6.101100236825748
1965-05-17,1980-05-12,-3.9162141606469136
1965-06-16,1980-06-11,29.932359826361065
1965-07-16,1980-07-11,35.48678042910707
1965-08-16,1980-08-08,55.60644147809099
1965-09-14,1980-09-09,56.066031781028926
1965-10-14,1980-10-09,82.13203069843883
1965-11-15,1980-11-07,73.09550637634423
1965-12-13,1980-12-08,76.94307384764276
1966-01-12,1981-01-07,94.21075878559495
1966-02-11,1981-02-06,74.48779655567684
1966-03-14,1981-03-06,70.85724786441891
1966-04-12,1981-04-07,85.83870235792405
1966-05-12,1981-05-07,76.07010209463725
1966-06-13,1981-06-05,77.40354635239348
1966-07-11,1981-07-06,57.76438582263367
1966-08-10,1981-08-05,77.42170552004673
1966-09-09,1981-09-04,30.450093078149663
1966-10-10,1981-10-02,26.723401814896867
1966-11-09,1981-11-03,43.33680063833689
1966-12-08,1981-12-03,43.434239119082534
1967-01-09,1981-12-31,34.27084516275091
1967-02-06,1982-02-01,17.746540892288063
1967-03-08,1982-03-03,-2.187447749950987
1967-04-07,1982-04-02,8.737530292954455
1967-05-08,1982-04-30,12.288485892487188
1967-06-06,1982-06-01,-1.1114464352937143
1967-07-06,1982-07-01,-9.111584762356738
1967-08-07,1982-07-30,-13.27772653511067
1967-09-05,1982-08-30,13.271902105343989
1967-10-04,1982-09-29,24.360907076326313
1967-11-03,1982-10-29,62.306661352491254
1967-12-04,1982-11-26,64.19930510502506
1968-01-02,1982-12-28,84.57577605912459
1968-02-01,1983-01-27,96.55076854306547
1968-03-04,1983-02-25,118.26276601835191
1968-04-01,1983-03-28,125.9260280273149
1968-05-01,1983-04-27,169.76972566332304
1968-05-31,1983-05-27,183.2402544722966
1968-07-01,1983-06-24,214.13036204867328
1968-07-30,1983-07-26,211.8056088236527
1968-08-29,1983-08-25,159.52704076358864
1968-09-30,1983-09-23,202.17119849373978
1968-10-28,1983-10-24,182.29597920598462
1968-11-27,1983-11-23,186.0838804232504
1968-12-27,1983-12-23,166.6114020588827
1969-01-27,1984-01-20,180.6688679964554
1969-02-25,1984-02-21,124.85241698495871
1969-03-27,1984-03-22,132.14041601291848
1969-04-28,1984-04-19,137.00570456285288
1969-05-26,1984-05-21,121.57880584000034
1969-06-25,1984-06-20,120.86431515906443
1969-07-25,1984-07-20,98.38096794592866
1969-08-25,1984-08-17,159.39936301922182
1969-09-23,1984-09-18,174.77904903070447
1969-10-23,1984-10-18,175.15877126679882
1969-11-24,1984-11-16,154.95283899452875
1969-12-22,1984-12-17,151.57819994764947
1970-01-21,1985-01-16,185.92347801743975
1970-02-20,1985-02-15,238.56194979549724
1970-03-23,1985-03-15,209.24440541717746
1970-04-21,1985-04-16,232.71863586697256
1970-05-21,1985-05-16,256.67920623929245
1970-06-22,1985-06-14,260.87271998339924
1970-07-20,1985-07-15,289.90585853650776
1970-08-19,1985-08-14,254.8093409144102
1970-09-18,1985-09-13,226.5017198722855
1970-10-19,1985-10-11,230.87952658316917
1970-11-17,1985-11-12,307.22453765018776
1970-12-17,1985-12-12,358.4340657559338
1971-01-18,1986-01-10,348.26097452193346
1971-02-16,1986-02-10,414.7430272085254
1971-03-17,1986-03-12,534.5568917379574
1971-04-16,1986-04-11,556.3321226903319
1971-05-17,1986-05-09,567.3512810503948
1971-06-15,1986-06-10,575.5690693045635
1971-07-15,1986-07-10,597.9545664626459
1971-08-16,1986-08-08,540.9099388178425
1971-09-13,1986-09-08,629.1313241011959
1971-10-13,1986-10-08,522.788496509769
1971-11-12,1986-11-07,592.7909508589781
1971-12-13,1986-12-05,630.4049940001224
1972-01-11,1987-01-06,637.4367281179709
1972-02-10,1987-02-05,905.0242617476042
1972-03-13,1987-03-06,1001.5587957216594
1972-04-10,1987-04-06,1122.1257339923304
1972-05-10,1987-05-06,1027.5086833531116
1972-06-09,1987-06-05,992.6248965852343
1972-07-10,1987-07-02,1126.888394817559
1972-08-08,1987-08-04,1250.68120124566
1972-09-07,1987-09-03,1288.627582376336
1972-10-09,1987-10-02,1377.8116369643637
1972-11-06,1987-11-02,390.55865635749285
1972-12-06,1987-12-02,264.68148216047666
1973-01-05,1987-12-31,324.643205274504
1973-02-05,1988-01-29,363.29651291082695
1973-03-06,1988-03-01,413.7212998715556
1973-04-05,1988-03-31,365.7612372387697
1973-05-07,1988-04-29,372.24760089930993
1973-06-04,1988-05-27,327.6971848990525
1973-07-05,1988-06-29,415.7854837409177
1973-08-03,1988-07-29,416.5194717923099
1973-09-04,1988-08-26,346.0314602089707
1973-10-02,1988-09-27,388.2840817885063
1973-11-01,1988-10-27,434.6129299911924
1973-12-03,1988-11-25,375.1408235247174
1973-12-31,1988-12-23,430.3531833650766
1974-01-30,1989-01-25,492.9845514658074
1974-03-01,1989-02-24,474.16346232449985
1974-04-01,1989-03-23,479.69362458959057
1974-04-30,1989-04-25,588.6745598082716
1974-05-30,1989-05-25,668.7008820751355
1974-07-01,1989-06-23,721.5933759907994
1974-07-29,1989-07-24,759.8348939431022
1974-08-28,1989-08-23,838.1536370284092
1974-09-27,1989-09-22,843.35755827145
1974-10-28,1989-10-20,798.9492456758543
1974-11-26,1989-11-21,724.4837277274993
1974-12-26,1989-12-21,742.4806475940932
1975-01-27,1990-01-19,674.504766942887
1975-02-24,1990-02-16,612.668711412378
1975-03-26,1990-03-21,644.841075254967
1975-04-25,1990-04-20,601.6858458334314
1975-05-27,1990-05-18,717.6044347611701
1975-06-24,1990-06-19,730.7664773035491
1975-07-24,1990-07-19,768.900229388548
1975-08-25,1990-08-17,515.569664815748
1975-09-22,1990-09-17,446.5577162362529
1975-10-22,1990-10-17,340.1718378306939
1975-11-21,1990-11-16,414.606981098557
1975-12-22,1990-12-14,455.00817565440633
1976-01-20,1991-01-15,381.03153901207236
1976-02-19,1991-02-14,636.8572497430278
1976-03-22,1991-03-15,684.4697253199546
1976-04-19,1991-04-15,721.1691476538596
1976-05-19,1991-05-15,630.9484930506612
1976-06-18,1991-06-14,704.2062351065043
1976-07-19,1991-07-12,681.0266812423151
1976-08-17,1991-08-13,730.4363388103925
1976-09-16,1991-09-12,703.5861459448053
1976-10-18,1991-10-11,659.7726810504295
1976-11-15,1991-11-11,722.0030041422485
1976-12-15,1991-12-11,615.3773661506327
1977-01-14,1992-01-10,836.6770112555624
1977-02-14,1992-02-07,798.7982765817492
1977-03-15,1992-03-10,759.11994886503
1977-04-14,1992-04-09,707.9450475670671
1977-05-16,1992-05-08,791.9076416172874
1977-06-13,1992-06-08,761.8564609746073
1977-07-13,1992-07-08,730.0572365838262
1977-08-12,1992-08-07,771.2104990283862
1977-09-12,1992-09-04,748.0866342020327
1977-10-11,1992-10-06,676.0260653867546
1977-11-10,1992-11-05,725.3296329774741
1977-12-12,1992-12-04,794.7846464677576
1978-01-09,1993-01-04,801.15874049383
1978-02-08,1993-02-03,856.5467606532213
1978-03-10,1993-03-05,827.3298566663632
1978-04-10,1993-04-02,775.4776842098361
1978-05-09,1993-05-04,772.9468444966715
1978-06-08,1993-06-03,804.4448024193407
1978-07-10,1993-07-02,750.5647562103073
1978-08-07,1993-08-02,757.156805828296
1978-09-06,1993-09-01,818.9129556064419
1978-10-06,1993-10-01,793.8274355984202
1978-11-06,1993-10-29,823.400760129182
1978-12-05,1993-11-30,768.4824974860297
1979-01-04,1993-12-30,789.0269675319269
1979-02-05,1994-01-28,829.8369306390983
1979-03-05,1994-02-28,743.9919750184923
1979-04-04,1994-03-30,615.2169743603715
1979-05-04,1994-04-29,625.9423063373786
1979-06-04,1994-05-27,641.3690529960351
1979-07-03,1994-06-28,572.5512738667281
1979-08-02,1994-07-28,596.1716641760479
1979-09-04,1994-08-26,674.2479822635114
1979-10-01,1994-09-26,598.747662853363
1979-10-31,1994-10-26,604.4460397981615
1979-11-30,1994-11-25,541.3610367533165
1979-12-31,1994-12-23,559.5705888834495
1980-01-29,1995-01-24,570.3731821241221
1980-02-28,1995-02-23,653.7176766092784
1980-03-31,1995-03-24,710.9552503756001
1980-04-28,1995-04-24,747.7039869294855
1980-05-28,1995-05-24,803.2090029287947
1980-06-27,1995-06-23,891.5544793535423
1980-07-28,1995-07-21,890.6084297140521
1980-08-26,1995-08-22,904.8495203501747
1980-09-25,1995-09-21,1017.4976664235127
1980-10-27,1995-10-20,1026.8476139342456
1980-11-24,1995-11-20,1060.082396726937
1980-12-24,1995-12-20,1097.6590576009694
1981-01-23,1996-01-19,1116.442110811413
1981-02-23,1996-02-16,1320.835039411984
1981-03-24,1996-03-19,1311.4911438976096
1981-04-23,1996-04-18,1238.6916037775843
1981-05-26,1996-05-17,1378.3940153376773
1981-06-22,1996-06-17,1330.8721707909283
1981-07-22,1996-07-17,1115.521152868066
1981-08-21,1996-08-16,1274.4891036013576
