First Investment Day,Last Investment Day,Return (%)
1934-04-30,1954-04-23,104.282675403287
1934-05-31,1954-05-24,112.63195675527811
1934-06-29,1954-06-23,112.68496324231934
1934-07-30,1954-07-23,120.6016466263112
1934-08-28,1954-08-20,126.01579079017404
1934-09-27,1954-09-21,129.2238129403671
1934-10-29,1954-10-21,130.64807003626305
1934-11-26,1954-11-19,138.85129108947837
1934-12-26,1954-12-20,151.22711592659797
1935-01-25,1955-01-19,147.4359459977719
1935-02-25,1955-02-18,159.8925646076016
1935-03-26,1955-03-18,153.69186254198476
1935-04-25,1955-04-19,166.34910081836176
1935-05-27,1955-05-19,159.88847861226665
1935-06-24,1955-06-17,176.6294494970726
1935-07-24,1955-07-18,190.879673051259
1935-08-23,1955-08-17,186.45120790378314
1935-09-23,1955-09-16,207.04487859484934
1935-10-22,1955-10-14,179.50029136778082
1935-11-21,1955-11-15,212.13243175969225
1935-12-23,1955-12-15,203.35989460306553
1936-01-20,1956-01-13,199.7022226209866
1936-02-19,1956-02-13,191.44525390862285
1936-03-20,1956-03-14,216.92318845031875
1936-04-20,1956-04-13,218.86042581574077
1936-05-19,1956-05-11,212.41171202884493
1936-06-18,1956-06-12,206.35845820162953
1936-07-20,1956-07-12,220.0277765030103
1936-08-17,1956-08-10,222.52013049162116
1936-09-16,1956-09-10,211.70949867442198
1936-10-16,1956-10-10,206.0585730156693
1936-11-16,1956-11-09,202.0616218276638
1936-12-15,1956-12-07,205.915396980735
1937-01-14,1957-01-08,200.03829370262343
1937-02-15,1957-02-07,182.3450925528559
1937-03-15,1957-03-08,184.6628625055572
1937-04-14,1957-04-08,186.1563985191253
1937-05-14,1957-05-08,197.88904952845238
1937-06-14,1957-06-07,207.02058752091153
1937-07-13,1957-07-05,211.43302893063424
1937-08-12,1957-08-06,197.73503802496467
1937-09-13,1957-09-05,185.37006361227807
1937-10-11,1957-10-04,171.77136147272282
1937-11-10,1957-11-04,155.45859054862603
1937-12-10,1957-12-04,161.81944450803363
1938-01-10,1958-01-03,156.30589919368006
1938-02-08,1958-01-31,161.1238238616575
1938-03-10,1958-03-04,157.21628982358442
1938-04-11,1958-04-03,156.63542591331543
1938-05-09,1958-05-02,168.7180670187783
1938-06-08,1958-06-02,171.18515524265771
1938-07-08,1958-07-02,175.85180587827944
1938-08-08,1958-08-01,187.75705499760775
1938-09-06,1958-08-29,188.93413381635014
1938-10-06,1958-09-30,201.6005596014733
1938-11-07,1958-10-30,207.61154878281275
1938-12-05,1958-11-28,213.69661697673178
1939-01-04,1958-12-29,225.77939422694882
1939-02-03,1959-01-28,226.92856724480953
1939-03-06,1959-02-27,226.9386470636544
1939-04-04,1959-03-26,227.649066663735
1939-05-04,1959-04-28,238.50771093034675
1939-06-05,1959-05-28,239.49735087283437
1939-07-03,1959-06-26,235.42663395203252
1939-08-02,1959-07-27,245.35857640942592
1939-09-01,1959-08-26,238.27357340269822
1939-10-02,1959-09-25,223.1829034775894
1939-10-31,1959-10-23,221.29672783030762
1939-11-30,1959-11-24,224.43848089150765
1940-01-02,1959-12-24,231.56703159053285
1940-01-29,1960-01-22,221.5952504998552
1940-02-28,1960-02-19,213.68793210741984
1940-03-29,1960-03-23,209.3895511185182
1940-04-29,1960-04-22,206.15419232611347
1940-05-28,1960-05-20,206.97999226688614
1940-06-27,1960-06-21,212.23151191274118
1940-07-29,1960-07-21,199.27374038762488
1940-08-26,1960-08-19,207.73381109513406
1940-09-25,1960-09-19,188.88265105277526
1940-10-25,1960-10-19,189.33522724832724
1940-11-25,1960-11-18,196.03559264937053
1940-12-24,1960-12-16,201.6310860562193
1941-01-23,1961-01-17,212.5618049404584
1941-02-24,1961-02-16,224.47075925522847
1941-03-24,1961-03-17,231.00348448773977
1941-04-23,1961-04-17,252.9334424439972
1941-05-23,1961-05-17,243.7235678827488
1941-06-23,1961-06-16,229.8214321587045
1941-07-22,1961-07-14,227.85420483554998
1941-08-21,1961-08-15,237.03394716971954
1941-09-22,1961-09-14,234.6056407363384
1941-10-20,1961-10-13,234.94066261556844
1941-11-19,1961-11-13,248.3081987318171
1941-12-19,1961-12-13,251.88978067099205
1942-01-19,1962-01-12,234.70254918886005
1942-02-17,1962-02-09,236.1804419234212
1942-03-19,1962-03-13,233.8335034224841
1942-04-20,1962-04-12,218.1535851396949
1942-05-18,1962-05-11,190.51500793079472
1942-06-17,1962-06-11,165.3834019429984
1942-07-17,1962-07-11,162.42734221639122
1942-08-17,1962-08-10,159.25833852726902
1942-09-15,1962-09-07,160.62043966425972
1942-10-15,1962-10-09,152.90590399020542
1942-11-16,1962-11-08,155.68229159805668
1942-12-14,1962-12-07,174.0834728602633
1943-01-13,1963-01-07,176.28257448153389
1943-02-15,1963-02-06,183.6829243087937
1943-03-15,1963-03-08,176.99977916168842
1943-04-13,1963-04-05,187.4640521346972
1943-05-13,1963-05-07,190.1526310621471
1943-06-14,1963-06-06,192.9341845620657
1943-07-12,1963-07-05,189.38603661301428
1943-08-11,1963-08-05,185.31662885505148
1943-09-10,1963-09-04,195.15014127870882
1943-10-11,1963-10-04,193.97150882928787
1943-11-09,1963-11-01,195.86370007767596
1943-12-09,1963-12-03,192.66149424737816
1944-01-10,1964-01-02,197.49037476947439
1944-02-07,1964-01-31,202.46061458479937
1944-03-08,1964-03-02,202.82421499670784
1944-04-10,1964-04-01,205.43375650666368
1944-05-08,1964-05-01,206.645172090178
1944-06-06,1964-05-28,205.92120150992835
1944-07-06,1964-06-30,208.60156313726188
1944-08-07,1964-07-30,211.6979069867251
1944-09-05,1964-08-28,205.3033464855127
1944-10-04,1964-09-28,211.4951536679556
1944-11-03,1964-10-28,210.67555456202754
1944-12-04,1964-11-27,210.0398689928892
1945-01-02,1964-12-24,204.06652069453952
1945-02-01,1965-01-26,211.86039163910615
1945-03-05,1965-02-25,210.52006102800013
1945-04-02,1965-03-26,204.85904846541197
1945-05-02,1965-04-26,212.11537927604178
1945-06-01,1965-05-26,207.965103440239
1945-07-02,1965-06-25,187.77693402380913
1945-07-31,1965-07-23,190.53916223557482
1945-08-30,1965-08-24,197.52276805816254
1945-10-01,1965-09-23,205.19218502275808
1945-10-29,1965-10-22,211.5249718994821
1945-11-28,1965-11-22,208.42778485098918
1945-12-28,1965-12-22,208.8057693674418
1946-01-28,1966-01-21,210.7688433094889
1946-02-26,1966-02-18,205.82526076377383
1946-03-28,1966-03-22,194.17973185599593
1946-04-29,1966-04-21,202.12609888689866
1946-05-27,1966-05-20,177.75075074284047
1946-06-26,1966-06-20,179.78246256802902
1946-07-26,1966-07-20,175.20174224147507
1946-08-26,1966-08-19,154.82657603299663
1946-09-24,1966-09-16,154.58013681762225
1946-10-24,1966-10-18,148.64959156256128
1946-11-25,1966-11-17,156.7527881771887
1946-12-23,1966-12-16,153.9718790851172
1947-01-22,1967-01-16,160.66033629873158
1947-02-21,1967-02-15,170.8919190544517
1947-03-24,1967-03-17,175.07356787463297
1947-04-22,1967-04-14,173.6727250104569
1947-05-22,1967-05-16,179.7243235895563
1947-06-23,1967-06-15,175.3274409464478
1947-07-21,1967-07-14,173.91635578128793
1947-08-20,1967-08-14,177.52074040749392
1947-09-19,1967-09-13,179.34556948986034
1947-10-20,1967-10-13,177.06274016340785
1947-11-18,1967-11-10,164.13997037883473
1947-12-18,1967-12-12,170.0012085434943
1948-01-19,1968-01-11,172.44712613359815
1948-02-16,1968-02-09,151.37272022081794
1948-03-17,1968-03-11,149.90685651766069
1948-04-16,1968-04-10,162.7986598477288
1948-05-17,1968-05-10,168.18151932451508
1948-06-15,1968-06-07,173.56658336423837
1948-07-15,1968-07-09,174.1341012133645
1948-08-16,1968-08-08,158.20525834054976
1948-09-13,1968-09-06,167.10532094989654
1948-10-13,1968-10-07,171.30971754149454
1948-11-12,1968-11-06,168.22051515221537
1948-12-13,1968-12-06,177.6980762850988
1949-01-11,1969-01-03,165.0587226546118
1949-02-10,1969-02-04,160.13640214857554
1949-03-14,1969-03-06,147.01093700143565
1949-04-11,1969-04-03,149.59663758114962
1949-05-11,1969-05-05,156.2600637692689
1949-06-10,1969-06-04,149.50850916091179
1949-07-11,1969-07-03,139.63945125548108
1949-08-09,1969-08-01,122.56826586489129
1949-09-08,1969-09-02,125.31617315285028
1949-10-10,1969-10-02,117.76347923269337
1949-11-07,1969-10-31,125.22025238346586
1949-12-07,1969-12-01,113.65787158285434
1950-01-06,1969-12-31,109.50029326586312
1950-02-06,1970-01-30,91.74165904295272
1950-03-07,1970-02-27,100.13202301574368
1950-04-06,1970-03-31,98.63778236688677
1950-05-08,1970-04-30,79.12604466692753
1950-06-05,1970-05-29,66.86672207295335
1950-07-05,1970-06-29,57.62939700387212
1950-08-04,1970-07-29,67.37472245914414
1950-09-05,1970-08-28,74.11736091574788
1950-10-03,1970-09-25,74.7620209333478
1950-11-02,1970-10-27,74.00775683628495
1950-12-04,1970-11-25,76.82207012913477
1951-01-02,1970-12-24,86.73752987158696
1951-01-31,1971-01-25,95.9026429224801
1951-03-02,1971-02-24,96.41179114203136
1951-04-02,1971-03-26,101.48034245676232
1951-05-01,1971-04-23,108.14354131742543
1951-05-31,1971-05-25,98.64154261934245
1951-07-02,1971-06-24,93.38664584133542
1951-07-30,1971-07-23,94.45377880020564
1951-08-29,1971-08-23,93.62719758233702
1951-09-28,1971-09-22,90.7491117241402
1951-10-29,1971-10-22,83.88547850820476
1951-11-27,1971-11-19,75.03235005777252
1951-12-27,1971-12-21,93.03042648008858
1952-01-28,1972-01-20,95.51623570358794
1952-02-25,1972-02-18,96.87896068922932
1952-03-26,1972-03-20,99.65335297641495
1952-04-25,1972-04-19,101.20810235629499
1952-05-26,1972-05-19,99.24283917354194
1952-06-24,1972-06-16,96.5796485368881
1952-07-24,1972-07-18,90.6050325940299
1952-08-25,1972-08-17,99.16693491303378
1952-09-22,1972-09-15,93.2715874702687
1952-10-22,1972-10-16,88.30028925363209
1952-11-21,1972-11-15,100.3072122794088
1952-12-22,1972-12-15,105.3161424493566
1953-01-20,1973-01-12,105.68369950812362
1953-02-19,1973-02-13,99.97469993741649
1953-03-23,1973-03-15,93.98791567891635
1953-04-20,1973-04-13,89.19369721314399
1953-05-20,1973-05-14,77.38087749477165
1953-06-19,1973-06-13,78.89106972520091
1953-07-20,1973-07-13,71.66500326152598
1953-08-18,1973-08-10,71.4256613121103
1953-09-17,1973-09-11,67.57608784047585
1953-10-19,1973-10-11,78.72639786828397
1953-11-16,1973-11-09,68.02880088962489
1953-12-16,1973-12-10,55.054222423073774
1954-01-15,1974-01-09,46.69775485573189
1954-02-15,1974-02-08,43.87868552731944
1954-03-16,1974-03-08,51.220048255253026
1954-04-15,1974-04-09,42.150770657414334
1954-05-17,1974-05-09,41.695843818017686
1954-06-14,1974-06-07,40.19653619254022
1954-07-14,1974-07-08,22.018507675905216
1954-08-13,1974-08-07,23.671372488721655
1954-09-13,1974-09-06,6.288943684548026
1954-10-12,1974-10-04,-7.647021740489753
1954-11-11,1974-11-05,10.678117726329384
1954-12-13,1974-12-05,-2.985301159106685
1955-01-10,1975-01-03,3.3246589148841688
1955-02-09,1975-02-03,13.226114290357168
1955-03-11,1975-03-05,21.570999917359647
1955-04-11,1975-04-04,16.652319898826615
1955-05-10,1975-05-02,28.117310932074403
1955-06-09,1975-06-03,32.75799394312858
1955-07-11,1975-07-03,34.23334126052093
1955-08-08,1975-08-01,24.744947482955407
1955-09-07,1975-08-29,22.81976765433889
1955-10-07,1975-10-01,16.78417511715313
1955-11-07,1975-10-31,24.99830878724862
1955-12-06,1975-11-28,27.65082859948228
1956-01-05,1975-12-30,25.19212746834481
1956-02-06,1976-01-29,39.12658634727153
1956-03-05,1976-02-27,38.045109560471886
1956-04-04,1976-03-29,41.281583392759636
1956-05-04,1976-04-28,40.433127077437256
1956-06-04,1976-05-28,37.29954074100803
1956-07-03,1976-06-25,41.63387261828527
1956-08-02,1976-07-27,40.81084773683051
1956-09-04,1976-08-26,37.430272942396066
1956-10-01,1976-09-24,44.3617651557297
1956-10-31,1976-10-25,35.08421407349911
1956-11-30,1976-11-24,37.75202832129006
1956-12-31,1976-12-23,40.46608623290062
1957-01-29,1977-01-21,37.942558799823004
1957-02-28,1977-02-22,33.66763099859787
1957-04-01,1977-03-24,31.672047632915156
1957-04-29,1977-04-22,29.84808493162906
1957-05-29,1977-05-23,28.966169126958764
1957-06-28,1977-06-22,31.546649387919985
1957-07-29,1977-07-22,32.65284623637692
1957-08-27,1977-08-19,26.849349434251717
1957-09-26,1977-09-20,24.319937947862407
1957-10-28,1977-10-20,19.69152378078938
1957-11-25,1977-11-18,22.563968520920557
1957-12-26,1977-12-19,18.67552602361536
1958-01-24,1978-01-18,15.376768184584884
1958-02-24,1978-02-17,11.624769002380967
1958-03-25,1978-03-17,13.947867370519319
1958-04-24,1978-04-18,17.52711493684009
1958-05-26,1978-05-18,23.519466138203676
1958-06-23,1978-06-16,21.50211220850097
1958-07-23,1978-07-17,21.44828407796737
1958-08-22,1978-08-16,29.472157681666943
1958-09-22,1978-09-15,28.306032421185932
1958-10-21,1978-10-13,28.488726368537137
1958-11-20,1978-11-14,13.172522780484485
1958-12-22,1978-12-14,17.166983238033566
1959-01-19,1979-01-12,21.566138287607263
1959-02-18,1979-02-12,19.149762563085982
1959-03-20,1979-03-14,20.638244687543917
1959-04-20,1979-04-12,23.045404425795255
1959-05-19,1979-05-11,18.53851463841322
1959-06-18,1979-06-12,23.46707256893577
1959-07-20,1979-07-12,22.946637730825124
1959-08-17,1979-08-10,27.08178123539379
1959-09-16,1979-09-10,28.883925629470003
1959-10-16,1979-10-10,25.09127340748389
1959-11-16,1979-11-09,20.28041652834622
1959-12-15,1979-12-07,27.02715117333098
1960-01-14,1980-01-08,28.396028779175936
1960-02-15,1980-02-07,36.639616400873805
1960-03-14,1980-03-07,25.232182067407333
1960-04-13,1980-04-07,17.0014305500513
1960-05-13,1980-05-07,24.77871131120326
1960-06-13,1980-06-06,31.331437760920938
1960-07-12,1980-07-03,35.86967840910067
1960-08-11,1980-08-05,39.17440275625376
1960-09-12,1980-09-04,44.08723390800815
1960-10-10,1980-10-03,48.02372366025403
1960-11-09,1980-11-03,47.092463703076255
1960-12-09,1980-12-03,55.199616602630094
1961-01-09,1981-01-02,54.175147717391326
1961-02-07,1981-01-30,46.19301286774672
1961-03-09,1981-03-03,46.678990903427945
1961-04-10,1981-04-02,52.66148221551048
1961-05-08,1981-05-01,48.20132676166784
1961-06-07,1981-06-01,47.45436240879668
1961-07-07,1981-07-01,44.101984400492704
1961-08-07,1981-07-31,45.15173585774464
1961-09-05,1981-08-28,37.20298706079729
1961-10-05,1981-09-29,27.873258835432562
1961-11-06,1981-10-29,30.9928893874467
1961-12-04,1981-11-27,37.300106286458714
1962-01-03,1981-12-28,33.899657486904104
1962-02-02,1982-01-27,26.457994560816285
1962-03-05,1982-02-26,23.311310247312
1962-04-03,1982-03-26,21.78667728213812
1962-05-03,1982-04-27,28.087954028884678
1962-06-04,1982-05-27,22.01681844187903
1962-07-02,1982-06-25,17.817609716122995
1962-08-01,1982-07-26,18.734413910339647
1962-08-31,1982-08-25,26.405487242369297
1962-10-01,1982-09-24,31.816674825870933
1962-10-30,1982-10-22,48.23257467884204
1962-11-29,1982-11-23,41.28273057691484
1962-12-31,1982-12-23,47.97117634010991
1963-01-28,1983-01-21,51.77957640177853
1963-02-27,1983-02-18,55.67932442110796
1963-03-29,1983-03-23,60.147106236091574
1963-04-29,1983-04-22,67.51755802673284
1963-05-28,1983-05-20,68.76217937741733
1963-06-27,1983-06-21,76.94292852264648
1963-07-29,1983-07-21,74.82080919384968
1963-08-26,1983-08-19,68.95785586510588
1963-09-25,1983-09-19,72.16162824798398
1963-10-25,1983-10-19,70.69244914876644
1963-11-26,1983-11-18,68.52504629562195
1963-12-24,1983-12-16,65.23881167943463
1964-01-23,1984-01-17,70.23744345195367
1964-02-24,1984-02-16,57.919635372923395
1964-03-23,1984-03-16,60.652327105516044
1964-04-22,1984-04-16,59.264747183929956
1964-05-22,1984-05-16,58.518109903427714
1964-06-22,1984-06-15,49.15618672394408
1964-07-21,1984-07-13,50.63298169258008
1964-08-20,1984-08-14,63.78756032759518
1964-09-21,1984-09-13,66.84924117310997
1964-10-19,1984-10-12,62.70701254222902
1964-11-18,1984-11-12,65.44561072256492
1964-12-18,1984-12-12,60.39441861149185
1965-01-18,1985-01-11,65.17495588883837
1965-02-16,1985-02-08,78.79074208543643
1965-03-18,1985-03-12,75.84895836986955
1965-04-19,1985-04-11,75.897469413742
1965-05-17,1985-05-10,79.45184142337031
1965-06-16,1985-06-10,84.11857382927886
1965-07-16,1985-07-10,86.361802914964
1965-08-16,1985-08-09,81.91788444203696
1965-09-14,1985-09-06,81.33841356563515
1965-10-14,1985-10-08,74.75020764427748
1965-11-15,1985-11-07,84.61645713425897
1965-12-13,1985-12-06,94.06315326755393
1966-01-12,1986-01-06,100.84120834113548
1966-02-11,1986-02-05,102.49156523352447
1966-03-14,1986-03-07,113.92532160856203
1966-04-12,1986-04-04,116.19022631898086
1966-05-12,1986-05-06,123.67372596536205
1966-06-13,1986-06-05,130.82675235155935
1966-07-11,1986-07-03,135.7818565532857
1966-08-10,1986-08-04,120.2720449099751
1966-09-09,1986-09-03,132.61725346996298
1966-10-10,1986-10-03,116.54077594312899
1966-11-09,1986-10-31,125.62539018821917
1966-12-08,1986-12-02,133.44221446130618
1967-01-09,1986-12-31,122.2304355648068
1967-02-06,1987-01-30,150.58600224545677
1967-03-08,1987-03-02,157.15158308947272
1967-04-07,1987-04-01,164.7135432179862
1967-05-08,1987-05-01,159.8426795799977
1967-06-06,1987-05-29,161.522551116252
1967-07-06,1987-06-30,173.08023330016027
1967-08-07,1987-07-30,184.68442651273642
1967-09-05,1987-08-28,191.72656101833016
1967-10-04,1987-09-28,187.2865869441155
1967-11-03,1987-10-28,106.65791624060236
1967-12-04,1987-11-27,112.20599119518113
1968-01-02,1987-12-24,121.87597911183462
1968-02-01,1988-01-26,119.03464527070595
1968-03-04,1988-02-25,128.84156257254003
1968-04-01,1988-03-25,125.33377916956252
1968-05-01,1988-04-25,128.06481280774167
1968-05-31,1988-05-25,119.9429760425566
1968-07-01,1988-06-24,136.41463840641254
1968-07-30,1988-07-22,127.01448714848406
1968-08-29,1988-08-23,120.7762898642094
1968-09-30,1988-09-22,130.42304218036324
1968-10-28,1988-10-21,142.09405523489454
1968-11-27,1988-11-21,126.49552654574403
1968-12-27,1988-12-21,135.378935600279
1969-01-27,1989-01-20,142.54187872235192
1969-02-25,1989-02-17,150.38567344408773
1969-03-27,1989-03-21,144.95841192647057
1969-04-28,1989-04-20,156.6176228861212
1969-05-26,1989-05-19,168.34529947941462
1969-06-25,1989-06-19,168.10259786771283
1969-07-25,1989-07-19,178.7232048478892
1969-08-25,1989-08-18,186.1086791666572
1969-09-23,1989-09-15,184.2017556734339
1969-10-23,1989-10-17,179.83521380191806
1969-11-24,1989-11-16,178.3846156777608
1969-12-22,1989-12-15,185.1004139957592
1970-01-21,1990-01-15,173.29718145990964
1970-02-20,1990-02-14,168.09627926076027
1970-03-23,1990-03-16,174.95466691189228
1970-04-21,1990-04-12,175.77530182951415
1970-05-21,1990-05-15,182.6888826715031
1970-06-22,1990-06-14,187.9251586137517
1970-07-20,1990-07-13,189.72902863367852
1970-08-19,1990-08-13,165.8617817315655
1970-09-18,1990-09-12,151.71423588465998
1970-10-19,1990-10-12,133.05638909031737
1970-11-17,1990-11-09,142.56512622840162
1970-12-17,1990-12-11,151.13498867379644
1971-01-18,1991-01-10,140.8881251698745
1971-02-16,1991-02-08,174.01755612549977
1971-03-17,1991-03-11,183.17982192941508
1971-04-16,1991-04-10,182.1637010097504
1971-05-17,1991-05-10,183.0646101017531
1971-06-15,1991-06-07,184.68470328765613
1971-07-15,1991-07-09,181.0588991482417
1971-08-16,1991-08-08,189.6728805618951
1971-09-13,1991-09-06,188.26981992030153
1971-10-13,1991-10-07,179.98693176278323
1971-11-12,1991-11-06,186.50386841858491
1971-12-13,1991-12-06,177.18016620507393
1972-01-11,1992-01-03,205.21002153825862
1972-02-10,1992-02-04,199.95207977837327
1972-03-13,1992-03-05,193.44395342219164
1972-04-10,1992-04-03,188.69539622022867
1972-05-10,1992-05-04,198.5968414567567
1972-06-09,1992-06-03,195.75715224642155
1972-07-10,1992-07-02,192.55123826867612
1972-08-08,1992-07-31,200.97662572753578
1972-09-07,1992-09-01,193.254909699194
1972-10-09,1992-10-01,192.2624345384587
1972-11-06,1992-10-30,193.55996157083476
1972-12-06,1992-11-30,201.28373706241175
1973-01-05,1992-12-30,205.36649362461498
1973-02-05,1993-01-29,204.24077066321254
1973-03-06,1993-02-26,206.18604681020534
1973-04-05,1993-03-30,210.91977381656108
1973-05-07,1993-04-29,200.58975994528961
1973-06-04,1993-05-28,207.07265146069344
1973-07-05,1993-06-28,206.81151061160702
1973-08-03,1993-07-28,202.2371450866002
1973-09-04,1993-08-27,209.88417450363238
1973-10-02,1993-09-24,206.50391614670113
1973-11-01,1993-10-26,209.61234937250944
1973-12-03,1993-11-24,206.94043313489908
1973-12-31,1993-12-23,209.32815533261078
1974-01-30,1994-01-24,210.7919717841566
1974-03-01,1994-02-23,207.5713429061128
1974-04-01,1994-03-25,199.36929880892293
1974-04-30,1994-04-22,190.23277232800604
1974-05-30,1994-05-24,193.32713567101572
1974-07-01,1994-06-23,187.35853142354983
1974-07-29,1994-07-22,188.93954185876646
1974-08-28,1994-08-22,193.1337001811717
1974-09-27,1994-09-21,190.52037408445855
1974-10-28,1994-10-21,189.8362428081494
1974-11-26,1994-11-18,185.54540560265835
1974-12-26,1994-12-20,180.56131736007387
1975-01-27,1995-01-19,183.96798387913412
1975-02-24,1995-02-17,190.75964607298664
1975-03-26,1995-03-20,197.18748792044235
1975-04-25,1995-04-19,200.2412837991495
1975-05-27,1995-05-19,206.59786315356143
1975-06-24,1995-06-16,216.68547082421483
1975-07-24,1995-07-18,225.70757882562486
1975-08-25,1995-08-17,223.97572076807703
1975-09-22,1995-09-15,235.6611469107616
1975-10-22,1995-10-16,232.79893206457766
1975-11-21,1995-11-15,236.69775791363716
1975-12-22,1995-12-15,247.0300937419547
1976-01-20,1996-01-12,236.1969137763034
1976-02-19,1996-02-13,266.63175210016277
1976-03-22,1996-03-14,253.50232637793516
1976-04-19,1996-04-12,249.00888437384344
1976-05-19,1996-05-13,260.30930460951305
1976-06-18,1996-06-12,261.97799538951136
1976-07-19,1996-07-12,247.41043774025903
1976-08-17,1996-08-09,253.7115558444032
1976-09-16,1996-09-10,252.3853883107338
1976-10-18,1996-10-10,266.4914453981898
1976-11-15,1996-11-08,283.13323029772954
1976-12-15,1996-12-09,290.2830980521737
1977-01-14,1997-01-08,287.13151331460284
1977-02-14,1997-02-07,305.7409141064049
1977-03-15,1997-03-07,310.7212651389025
1977-04-14,1997-04-08,288.1432616412271
1977-05-16,1997-05-08,312.6101744171422
1977-06-13,1997-06-06,328.37346000439254
1977-07-13,1997-07-07,352.03937178563257
1977-08-12,1997-08-06,372.35567043816036
1977-09-12,1997-09-05,353.4850726474973
1977-10-11,1997-10-03,367.375762783384
1977-11-10,1997-11-04,351.77356895622876
1977-12-12,1997-12-04,363.5031445902714
1978-01-09,1998-01-02,360.6723683788624
1978-02-08,1998-02-02,368.85062908453733
1978-03-10,1998-03-04,385.9539800877404
1978-04-10,1998-04-03,415.98604831795586
1978-05-09,1998-05-01,410.56730295173105
1978-06-08,1998-06-02,393.4673793873166
1978-07-10,1998-07-02,413.1390547631139
1978-08-07,1998-07-31,398.6726217337634
1978-09-06,1998-08-31,322.4123562501923
1978-10-06,1998-09-30,345.1517279307292
1978-11-06,1998-10-30,377.01923262062513
1978-12-05,1998-11-27,412.8507994830324
1979-01-04,1998-12-29,429.16314432018356
1979-02-05,1999-01-28,434.3841062808189
1979-03-05,1999-02-26,418.0468573667762
1979-04-04,1999-03-29,442.8829996318201
1979-05-04,1999-04-28,454.7700861465494
1979-06-04,1999-05-28,429.6237833949508
1979-07-03,1999-06-25,430.003981327893
1979-08-02,1999-07-27,444.008765900018
1979-09-04,1999-08-26,438.6532622200339
1979-10-01,1999-09-24,400.62160731251737
1979-10-31,1999-10-25,405.6401503694812
1979-11-30,1999-11-24,448.35840882779905
1979-12-31,1999-12-23,458.9456158264476
1980-01-29,2000-01-21,446.89582072774704
1980-02-28,2000-02-22,408.6541148189609
1980-03-31,2000-03-23,469.945667656438
1980-04-28,2000-04-20,429.6865949248412
1980-05-28,2000-05-22,411.7683889423143
1980-06-27,2000-06-21,435.1127157103737
1980-07-28,2000-07-21,430.3333483460556
1980-08-26,2000-08-18,429.64898757256947
1980-09-25,2000-09-19,413.7075984374391
1980-10-27,2000-10-19,384.57282470167473
1980-11-24,2000-11-17,372.89808159018077
1980-12-24,2000-12-18,353.83412671168315
1981-01-23,2001-01-17,352.7030890589707
1981-02-23,2001-02-16,339.42072600884234
1981-03-24,2001-03-16,285.0047950393092
1981-04-23,2001-04-17,295.64897233953235
1981-05-26,2001-05-17,324.173100102232
1981-06-22,2001-06-15,296.3871751473724
1981-07-22,2001-07-16,289.20152980494714
1981-08-21,2001-08-15,277.8875155551346
1981-09-21,2001-09-10,247.54092177900628
1981-10-20,2001-10-12,243.7274425108769
1981-11-19,2001-11-13,255.28125909421942
1981-12-21,2001-12-13,245.77939357309307
1982-01-18,2002-01-11,250.61886198097892
1982-02-17,2002-02-11,236.9329768273324
1982-03-19,2002-03-13,246.01917316746972
