First Investment Day,Last Investment Day,Return (%)
1939-03-06,1949-03-01,19.687169510259903
1939-04-04,1949-03-31,22.599092534456926
1939-05-04,1949-04-29,19.418843490152025
1939-06-05,1949-05-27,17.530219453050254
1939-07-03,1949-06-29,13.938500664832295
1939-08-02,1949-07-29,21.349903531213872
1939-09-01,1949-08-26,23.081338869709224
1939-10-02,1949-09-27,23.830843517145453
1939-10-31,1949-10-27,29.564376280879483
1939-11-30,1949-11-25,29.000260568442428
1940-01-02,1949-12-23,33.031743989185635
1940-01-29,1950-01-25,33.597926466922516
1940-02-28,1950-02-24,37.56096131294354
1940-03-29,1950-03-24,39.42544330955814
1940-04-29,1950-04-25,41.20896947590247
1940-05-28,1950-05-25,47.99006096021849
1940-06-27,1950-06-23,50.544267258333164
1940-07-29,1950-07-24,36.80948963008935
1940-08-26,1950-08-23,46.62172956816041
1940-09-25,1950-09-22,50.70830417134259
1940-10-25,1950-10-20,54.06698232089906
1940-11-25,1950-11-21,52.798102654183324
1940-12-24,1950-12-21,52.909154138998794
1941-01-23,1951-01-19,62.632683634513796
1941-02-24,1951-02-19,65.3306075529412
1941-03-24,1951-03-21,62.86494301500205
1941-04-23,1951-04-20,64.99819601471849
1941-05-23,1951-05-18,59.90599208927792
1941-06-23,1951-06-19,62.501492694430794
1941-07-22,1951-07-19,60.10373186566562
1941-08-21,1951-08-17,67.22622218653393
1941-09-22,1951-09-17,71.11333467873628
1941-10-20,1951-10-17,70.64131129467599
1941-11-19,1951-11-16,63.30140406455664
1941-12-19,1951-12-14,66.15421332426564
1942-01-19,1952-01-15,69.53582786250638
1942-02-17,1952-02-14,66.89914068107122
1942-03-19,1952-03-14,64.66725928358814
1942-04-20,1952-04-14,64.54075887121907
1942-05-18,1952-05-14,60.944690741705855
1942-06-17,1952-06-13,63.84601590366803
1942-07-17,1952-07-11,66.20784507966361
1942-08-17,1952-08-12,66.80409201015095
1942-09-15,1952-09-11,61.37450224984191
1942-10-15,1952-10-10,58.636289652864534
1942-11-16,1952-11-10,58.69121660869153
1942-12-14,1952-12-10,64.98001711990041
1943-01-13,1953-01-09,64.13253706781799
1943-02-15,1953-02-06,65.4073692192251
1943-03-15,1953-03-10,60.48732996342609
1943-04-13,1953-04-09,53.130977033514135
1943-05-13,1953-05-08,52.22433414085802
1943-06-14,1953-06-08,45.981503896417244
1943-07-12,1953-07-08,48.07460537781485
1943-08-11,1953-08-07,48.90174925540517
1943-09-10,1953-09-04,40.79945211472193
1943-10-11,1953-10-06,38.98008024236856
1943-11-09,1953-11-05,45.58643129533833
1943-12-09,1953-12-04,46.55281015860167
1944-01-10,1954-01-04,45.37089480692145
1944-02-07,1954-02-03,50.602494631400695
1944-03-08,1954-03-05,52.45787442980762
1944-04-10,1954-04-02,55.379657913336665
1944-05-08,1954-05-04,60.3592983449861
1944-06-06,1954-06-03,64.12523482937664
1944-07-06,1954-07-02,65.45039697710678
1944-08-07,1954-08-02,72.17162651409753
1944-09-05,1954-09-01,65.77276689385756
1944-10-04,1954-10-01,76.91617306506701
1944-11-03,1954-10-29,72.95958351203399
1944-12-04,1954-11-30,85.60108383686662
1945-01-02,1954-12-30,92.30121285264516
1945-02-01,1955-01-28,93.28064265153262
1945-03-05,1955-02-28,94.89294846628682
1945-04-02,1955-03-30,92.31864966280283
1945-05-02,1955-04-29,98.4635965407974
1945-06-01,1955-05-27,96.9976435461686
1945-07-02,1955-06-28,110.38233933448981
1945-07-31,1955-07-28,123.5477904192279
1945-08-30,1955-08-26,119.2253282500954
1945-10-01,1955-09-26,115.31436225165012
1945-10-29,1955-10-26,112.75776005046623
1945-11-28,1955-11-25,128.36449312388808
1945-12-28,1955-12-23,126.10582468893176
1946-01-28,1956-01-24,115.47344250347136
1946-02-26,1956-02-23,120.95632207847041
1946-03-28,1956-03-23,138.42017786535655
1946-04-29,1956-04-23,131.19406256836277
1946-05-27,1956-05-23,117.19646161111432
1946-06-26,1956-06-22,123.6854051312055
1946-07-26,1956-07-20,135.6710380611995
1946-08-26,1956-08-21,127.3155898658822
1946-09-24,1956-09-20,118.00111383371036
1946-10-24,1956-10-19,116.42571574295143
1946-11-25,1956-11-19,110.3832948135371
1946-12-23,1956-12-19,113.66466607835555
1947-01-22,1957-01-18,103.85761531710918
1947-02-21,1957-02-15,97.11225368761617
1947-03-24,1957-03-19,98.08873140567319
1947-04-22,1957-04-18,102.73078877204615
1947-05-22,1957-05-17,108.76284983257511
1947-06-23,1957-06-17,111.4490655943795
1947-07-21,1957-07-17,111.09554652830387
1947-08-20,1957-08-16,97.60512015392297
1947-09-19,1957-09-13,91.6000385927454
1947-10-20,1957-10-15,76.6627768374139
1947-11-18,1957-11-14,65.97231711651811
1947-12-18,1957-12-13,70.01471106376843
1948-01-19,1958-01-13,67.71712077885806
1948-02-16,1958-02-12,68.15291996192639
1948-03-17,1958-03-14,72.28479950231372
1948-04-16,1958-04-11,68.18751796136989
1948-05-17,1958-05-13,74.11391222467894
1948-06-15,1958-06-12,77.1910669539089
1948-07-15,1958-07-11,79.68170569543018
1948-08-16,1958-08-11,87.71151886258114
1948-09-13,1958-09-10,86.66377595513724
1948-10-13,1958-10-10,96.63835020200352
1948-11-12,1958-11-07,98.40614238747666
1948-12-13,1958-12-09,98.39752421487373
1949-01-11,1959-01-08,105.81882804374885
1949-02-10,1959-02-06,100.05982291190634
1949-03-14,1959-03-09,104.18405247017904
1949-04-11,1959-04-08,102.14343498123193
1949-05-11,1959-05-08,103.7816130552444
1949-06-10,1959-06-05,102.14746686776313
1949-07-11,1959-07-07,108.12481697539864
1949-08-09,1959-08-06,106.25790837391446
1949-09-08,1959-09-04,98.09082080389452
1949-10-10,1959-10-05,91.07433916476178
1949-11-07,1959-11-04,89.31772238670024
1949-12-07,1959-12-04,92.34227127668169
1950-01-06,1959-12-31,94.27844379179339
1950-02-06,1960-02-02,81.6108080266115
1950-03-07,1960-03-03,73.29096459051688
1950-04-06,1960-04-01,73.4735135749146
1950-05-08,1960-05-02,67.70870824773834
1950-06-05,1960-06-01,71.48238228311212
1950-07-05,1960-07-01,73.33780188967032
1950-08-04,1960-07-29,67.42011543812853
1950-09-05,1960-08-30,69.65549740084562
1950-10-03,1960-09-29,55.4837309991156
1950-11-02,1960-10-28,56.36866300742432
1950-12-04,1960-11-28,62.62083330268112
1951-01-02,1960-12-28,66.03650822969891
1951-01-31,1961-01-27,75.30379904891493
1951-03-02,1961-02-24,77.39706680994638
1951-04-02,1961-03-28,80.14386636328187
1951-05-01,1961-04-27,81.43878081732868
1951-05-31,1961-05-26,83.56245906601075
1951-07-02,1961-06-26,75.44054048426688
1951-07-30,1961-07-26,78.34801778475187
1951-08-29,1961-08-25,81.60260792782658
1951-09-28,1961-09-22,77.47471226207331
1951-10-29,1961-10-24,79.3346373842325
1951-11-27,1961-11-22,87.44857930196905
1951-12-27,1961-12-22,83.54457111417672
1952-01-28,1962-01-22,76.42708782204953
1952-02-25,1962-02-21,78.88648222315204
1952-03-26,1962-03-23,77.48868139454126
1952-04-25,1962-04-19,71.29980123431098
1952-05-26,1962-05-22,54.21479255553475
1952-06-24,1962-06-21,31.404643104707404
1952-07-24,1962-07-20,38.22326610082734
1952-08-25,1962-08-20,43.40255377221956
1952-09-22,1962-09-19,41.305207153953084
1952-10-22,1962-10-19,32.26439831169094
1952-11-21,1962-11-16,41.86553561462685
1952-12-22,1962-12-18,45.12069033621236
1953-01-20,1963-01-17,51.118030420615426
1953-02-19,1963-02-15,52.89214098467091
1953-03-23,1963-03-18,49.76844279285553
1953-04-20,1963-04-17,56.034634549204945
1953-05-20,1963-05-17,57.598691326906994
1953-06-19,1963-06-14,56.032732514143454
1953-07-20,1963-07-16,52.00222346752741
1953-08-18,1963-08-15,55.38211104129419
1953-09-17,1963-09-13,57.67781463659563
1953-10-19,1963-10-14,53.96980355970925
1953-11-16,1963-11-13,54.41966322338859
1953-12-16,1963-12-13,54.344617530736286
1954-01-15,1964-01-10,57.15112763084056
1954-02-15,1964-02-11,57.710371115914846
1954-03-16,1964-03-12,59.57874741999781
1954-04-15,1964-04-10,59.41379797177751
1954-05-17,1964-05-11,59.89927174160851
1954-06-14,1964-06-10,55.601452173970934
1954-07-14,1964-07-10,61.6409389256839
1954-08-13,1964-08-07,57.318263572685794
1954-09-13,1964-09-08,57.78413137577913
1954-10-12,1964-10-08,60.49396883954764
1954-11-11,1964-11-06,59.38617573774948
1954-12-13,1964-12-07,56.419414679929325
1955-01-10,1965-01-06,56.314007969806426
1955-02-09,1965-02-05,59.539747227340946
1955-03-11,1965-03-05,57.56929539525891
1955-04-11,1965-04-06,55.83179903715132
1955-05-10,1965-05-06,60.85076663300361
1955-06-09,1965-06-04,54.682558848113985
1955-07-11,1965-07-02,50.18650928505694
1955-08-08,1965-08-04,50.49328855144739
1955-09-07,1965-09-03,53.571758359002516
1955-10-07,1965-10-01,55.917251927335855
1955-11-07,1965-11-01,58.909792206714954
1955-12-06,1965-12-02,56.25608435377758
1956-01-05,1965-12-31,57.9881958737856
1956-02-06,1966-01-31,57.84451287066552
1956-03-05,1966-03-02,50.208535676582585
1956-04-04,1966-04-01,50.74914700789852
1956-05-04,1966-04-29,52.33191154633157
1956-06-04,1966-05-31,43.38538085009368
1956-07-03,1966-06-30,40.33897338240516
1956-08-02,1966-07-29,37.7919625622414
1956-09-04,1966-08-29,22.345914750811108
1956-10-01,1966-09-28,26.06637350728649
1956-10-31,1966-10-28,30.956138671916953
1956-11-30,1966-11-25,31.358476103837113
1956-12-31,1966-12-27,30.931639025012338
1957-01-29,1967-01-26,38.12059399928733
1957-02-28,1967-02-24,39.96695540417286
1957-04-01,1967-03-27,44.101843585343246
1957-04-29,1967-04-26,47.093103739231246
1957-05-29,1967-05-26,42.98648693576122
1957-06-28,1967-06-23,43.81825057069159
1957-07-29,1967-07-25,44.960959593690184
1957-08-27,1967-08-24,44.04373051181242
1957-09-26,1967-09-22,49.27156332618928
1957-10-28,1967-10-23,45.20973539637082
1957-11-25,1967-11-22,42.092151623235665
1957-12-26,1967-12-22,43.434517111103965
1958-01-24,1968-01-19,42.277466255200245
